store,account_id,account_review,visit_date,visit_count,verification,review,review_text,photo
난포,young22p,34,2025.03.20,1번째 방문,영수증,"곰국은 간이 안되어있으니 같이 나오는 소금으로 간을 무조건 하셔야 하고요, 묵은지 육회는 괜찮았어요!! 다만 강된장 유명해서 먹어봤는데 강된장이 짭짭해서 같이 나오는 쌈밥이랑 꼭 같이 드셔야할거 같아요 비건이나 쎈간을 원하시는 분들은 조금 속상할 수도 있을거 같아요",148,TRUE
난포,jew****,36,2025.01.07,1번째 방문,예약,음식은 특색있고 맛도 나쁘지 않았어요. 양은 많은 편은 아니에요. 예약을 했음에도 불구하고 체크하지 않으셨고 줄 서 있던 그대로 들어갔어요. 따로 있었던 테이블이 물론 하나이긴 했으나 그렇다고 예약석이 마련되어 있지도 않았네요. 사소하지만 조금 아쉬웠던 부분이에요.,148,TRUE
난포,단퐁,1377,2024.04.21,1번째 방문,영수증,맛있어요. 청모로 갔습니다. 근데 청모하기에는 뽕짝 노래가 너무 크게 틀어져서 귀아팠어요... 그리고 샐러드에서는 날파리 시체가 나와서 음식 교환받았습니다. 바로 교환해주셔서 잘 먹었습니다. 맛 있어요. 청모 같은 것보다는 그냥 놀러갈 때 먹기가 더 좋은 곳 같습니다.,150,TRUE
난포,샤방샤방엘리스,915,2025.04.24,1번째 방문,영수증,서울숲 산책하구 캐치테이블 예약하구 갔어요 강된장쌈밥 케일에 싼 주먹밥 강된장 얹어서 먹었어요 돌문어간장국수 참나물이랑 간장베이스국수랑 잘어울려요 새우감자전 건새우가 들어가있구 채썬 감자에 치즈가 올라가있네요 제입맛에는 조금느끼했어요 전체적으로 강하지않구 슴슴한 맛이네요,151,TRUE
난포,Greenjoanne,258,2025.02.27,1번째 방문,영수증,음식이 정갈하고 깔끔하게 맛있습니다. 푸짐한 양은 아니어서 3인 4접시로 식사를 했고 모두 만족했습니다. 양념조미료 맛이 강하지 않고 밑반찬 짱아찌도 깔끔한 맛이네요. 전복들깨국수가 거의 소스없이 나와 약간 건조해서 호불호가 있었고..육회묵은지말이가 가장 호평받았습니다.,151,TRUE
난포,리뷰쏙쏙,12,2024.08.28,1번째 방문,예약,원래는 웨이팅이 엄청 길다고 들었는데 운 좋게 웨이팅 없이 바로 들어갈 수 있었어요! 주문이 조금 밀려서 그런지 메뉴가 금방 나오지는 않았지만 메뉴가 전체적으로 너무 맛있었고 특히 제철회묵은지말이가 정말 맛있었어요 🥹 직원분들이 친절하시고 매장이 깔끔해서 더 좋았습니다 😍,152,TRUE
난포,Sharonnn,184,2024.03.10,1번째 방문,영수증,유명한 곳은 다 이유가 있네요 강된장쌈밥 문어국수 다 생소하면서 익숙한 느낌으로 맛있었어요 남여노소 불문하구 좋아할 맛이예요 매장에 흘러나오는 90년대 음악들이 어릴적 시골집에 있는 기분이 들게 해줘서 더욱 좋았습니다 웨이팅이 조금만 줄기를 바래봅니다 조만간 또 방문할게요,152,TRUE
난포,heeeeesk,143,2024.09.17,1번째 방문,영수증,아점으로 속편하게 먹을만한집을 찾다가 비주얼도 좋고 평도 좋아 방문했어요 줄서는집인줄은 가서 알았다눈^^ 양이 적긴하지만 간단하게 먹고 디저트먹으러 가기좋은 양인것같아요ㅎㅎㅎ 묵은지회초밥?이 진짜 기대안했는데 너무너무 맛있었어요 쌈밥이랑 들깨국수도 간이 쌔지않아 좋았어요!!,153,TRUE
난포,BINOO,419,2024.04.19,1번째 방문,영수증,금요일날 4시 40분쯤부터 웨이팅했더니 5시부터 바로 입장 가능했어요. 대표메뉴 3가지 주문했는데 양은 적지만 정갈하고 깔끔하니 맛있어요! 개인적으로 제철회묵은지말이&gt;강된장쌈밥&gt;새우감자전 순으로 맛있었습니다~ 가게는 반지하고 인테리어 독특하고 옛날 음악이 나와요.,153,TRUE
난포,suj****,3174,2026.04.18,2번째 방문,예약,메뉴 하나하나 너무 깔끔💕 네이버 예약하고 방문해서 웨이팅 없이 바로 앉았어요😛 배부르게 먹는데 헤비하지 않아서 배도 가볍고 건강하게 먹은 느낌! 너무 맛있어서 다음번 성수갈때도 예약하고 또 방문하려구요💯 반찬으로 나오는 장아찌도 개운하고 너무 맛있어요! 강된장쌈밥 무조건‼️,154,TRUE
난포,김농심,161,2025.09.28,1번째 방문,영수증,간만에 재방문한 성수 오래된 맛집 난포를 남자친구와 방문했어요~! 1시정도에 방문해서 즐겼습니다~! 슴슴한맛이지민 자극적이지 않고 맛있게 잘즐겼습니다:)양은 가격대 비교적 적을 수 있지만 성수맛집을 즐기고 싶거나 좀 특별한 메뉴나 대접하고 싶다면 적합한 장소라 추천드립니다😋👍,154,TRUE
난포,수리수리마수리영역,1731,2025.02.11,1번째 방문,영수증,평일 점심에 갔더니 한산해서 좋았어요 예전부터 너무 가보고 싶었던 곳인데 맛과 양을 생각하면 두번은 못 갈 듯 해요 ㅎㅎ 물론 맛은 나쁘지 않았지만 그렇게 특별하진 않았고 여자 둘이서 두개 먹어도 아주 배부른 느낌은 아니었어요. 직원분들 친절하시고 매장 분위기는 만족스러웠습니다,155,TRUE
난포,먹깨비eeee,70,2024.04.09,1번째 방문,예약,엄마랑 예약하고 난포 이용했어요 현장에서 대기하시는 분들도 엄청 많더라구요 ㅎㅎ 기대했던만큼 맛있었고 좋았어요! 들어온 순서대로 주문 받는 방식도 너무 좋았구요 다만 테이블들이 다 너무 붙어있어서 (칸막이 되어있기는 한지만 그래도 다닥다닥 붙어있어서ㅠㅠ) 대화에 집중은 안되요…,155,TRUE
난포,스밍쓰,2188,2025.02.18,1번째 방문,영수증,"성수 맛집으로 유명하길래 방문해봤어요!🥢 전체적으로 담백한 맛이라, 자극적인 맛 좋아하시는 분들은 아쉬울꺼예요. 전 강된장 쌈밥이 너무 맛있었고🤤 다만 새우감자전은 너무 차갑고 딱딱하고.. 전 요리를 먹는 듯한 느낌이 안들더라구요.. 🙂‍↔️ 딱 한 번 방문해보기 좋은 곳 같아요!",157,TRUE
난포,cch****,23,2025.02.26,1번째 방문,영수증,쌈밤에 밥은 찰지고 맛있었는데 육회에 있는 밥은 딱딱한 밥이였어요 문 앞자리에 앉았는데 아니나다를까 춥더라구요 직원들도 그리 친절한 편은 아니고요 그점이 아쉬웠어요 밥은 딱히 특별할건 없어요 양은 생각보다 많이 적어요 재방문 의사 0입니다. 주문이 거의 해외급이에요 눈마주쳐야 주문해줌,159,TRUE
난포,ryu****,9,2026.04.01,1번째 방문,예약,네이버보고 예약후방문 오픈 4분전 들어가서 앉아있다 쫒겨났어요!!! 11시오픈에들어와야햐다면서 다시나갔다오라고해서 무안도하고 짜증도나고 밖애 다기실도없고 다른곳가려다 시간상 일단다시들어가서 먹긴했네요 직원들몇몇 우르르들어오면서 다시 나가야한다고 어떤 남자분 너무 화냐듯얘기해서 다신 안가요,161,TRUE
난포,veng,17,2025.09.26,2번째 방문,예약,"전반적으로 맛이 좋아서 만족합니다 다만 쌈밥은 안에 고기가 거의 없고 심심하다할까요 묵은지회롤도 밥안에 어떤 소스라도 아님 찍어먹는 소스라도 있으면 어떨까하는 생각이 드네요 심심한 매력도 있지만요, 저희 동료들은 문어간장국수와 새우감자전을 모두 최애로 골랐어요 이두가지가 저도 제일 맛있읍니다",163,TRUE
난포,달보리,743,2025.05.02,1번째 방문,영수증,궁금했던 난포. 드디어 가봤네요. 여러가지 먹어보고 싶었지만 돌문어간장국수랑 한우불고기쌈밥 먹었습니다. 돌문어간장국수 면발이랑 간장소스와 야채의 조화 모든것이 너무 맛있네요. 이거 또 먹고싶어서 다시 방문하고 싶습니다. 불고기쌈밥은 배신할수 없는 맛이죠. 역시 밥이 들어가니 너무 기분 좋았네요.,165,TRUE
난포,Bon Appetit,195,2025.12.31,1번째 방문,예약,"너무추운 영하 10도의 날 예약 11시전 10시 59분에 입장 저지당함. 그 순간부터 여기는 다시는 올 곳이 아니군 생각만이 가득했고, 결국 덜덜 떨며 정확히 1분 30초 후에 입장했는데 음식이 다 식어버릴정도로 매장이 추움. 맛? 아무맛도안남 음식이 한겨울날 빙수먹는 느낌인데 뭔 맛이 느껴지겠음",166,TRUE
난포,hye****,23,2025.02.11,1번째 방문,예약,진마 미친놈이에요 음식이 다 담백하고 맛있음 간이 엄청 쎈 건 아니지만 그래서 더 좋음 묵은지가 짭잘해사 심심하다는 느낌이 안듦 그리고 강된장 쌈밥 진짜 꼭 먹어야함 담백한데 또 된장이 있어서 하나도 안 심심해요 다음에도 진짜 꼭 갈듯 ㅜ 아 그리고 새우전 꼭 시켜야함.. 빠삭빠삭하고 아주 맛있음,166,TRUE
난포,wls1335,257,2024.03.16,1번째 방문,영수증,"두 명이서 주말에 2시간 10분 대기하고 5시 쯤 메뉴 3개 먹었습니다 건강한 한식 좋아하는 분들은 무난하게 드실 맛입니다 직원 부르기가 힘들고 불친절하다, 양이 적고 비싸다, 간이 싱겁다, 음식이 차갑다, 매장이 춥다는 리뷰 평들이 많았는데 왜 그런지는 이해가 갔습니다 재방문은 안할 듯 싶습니다",166,TRUE
난포,Bum3505,933,2025.01.17,6번째 방문,영수증,금요일이지만 평일 저녁이니 웨이팅 시도해봤는데 대기 6팀이라 기다릴만 하다고 판단했는데 생각보다 시간이 오래걸려 약 40분 기다린 듯... 대표메뉴인 강된장 쌈밥은 기본으로 주문 그리고 익숙한 전복들깨국수와 제철회국수는 역시나 굿 초이스! 강된장쌈밥의 크기가 작아진 것 같단 느낌은 나만의 느낌일까?,167,TRUE
난포,KYJ4383,98,2024.03.28,1번째 방문,영수증,제철회묵은지말이/새우감자전/강된장쌈밥/제철회국수 먹었습니다. 음식이 대체로 정갈하고 깔끔합니다. 맛도 괜찮구요~ 오랜만에 건강식 먹은 느낌이에요. 곁들임으로 나오는 고추와 우엉도 맛있습니다. 캐치테이블로 원격줄서기 후 방문하면 대기시간을 줄일 수 있을 것 같아요. 직원분들도 친절하시고 매장도 깔끔합니다.,170,TRUE
난포,용사마사마,1209,2025.06.06,1번째 방문,영수증,방문해서 케치테이블로 예약하고 입장하였어요 5명이라 2명보다는 대기시간이 길었어요! 다행히 다른곳으로 갈까 하고 이동하는 사이에 마침 입장하라고 알람이 와서 드디어 찜해두었던 곳을 가게되었네요! 배는 부르지 않지만 귀한 음식 맛있게 먹고 간 느낌이랄까? 좋았습니다 아이들과 와서 후딱 먹고 나왔습니다 ^^*,171,TRUE
난포,꿍프린,86,2024.10.31,1번째 방문,영수증,꾸준히 인기가 있는곳 같아서 방문했는데 기대를 너무 하고 간건지 기대에 미치진 못했네욤..! 우선 양이 적은 느낌을 받았구.. 기본적인 간이 안되있는것처럼 느껴져서 슴슴한게 아니라 제입엔 그냥 밋밋했습니당..특별한 메뉴를 먹을수있는건 좋았어요. 밑반찬으로 나오는 초석잠을 오랜만에 먹었는데 깔끔해서 좋았어요,171,TRUE
난포,레이나리제이,373,2025.06.07,1번째 방문,영수증,"주말 오픈 10분전에 도착해서 오픈런 성공했어요! 웨이팅은 캐치테이블 원격가능합니다 유명한 곳이라 오기전부터 메뉴를 정해놓고 방문했습니다! 치즈 감자전은 치즈양이 너무 많아서 좀 짠편인대 제철회 묵은지말이, 강된장쌈밥은 슴슴하고 단백한 맛이에요 속이 더부룩 하지 않고 나름 건강식인거 같아 잘 먹고 갑니다:)",172,TRUE
난포,됴구링,190,2025.04.20,1번째 방문,영수증,정말 추천하고 싶은 집이고 웨이팅을 해도 먹어야하는 집인것 같다!! 한식으로 이렇게 데이트 코스로 먹을 수 있는 점이 또 좋았다 맛도 신선도도 너무 좋고 내 원픽은 돌문어 간장국수다 여름철 입맛이 없을때 딱 이 국수 하나 먹으면 입맛이 다 돌아올것같은 느낌!! 다른 음식도 조합이 너무나 좋았습니다🫶🏻✨👍🏻✨,172,TRUE
난포,헤비이터사무엘,446,2024.10.14,1번째 방문,영수증,"정갈하지만 특색있는 한식을 맛볼 수 있는 난포예요! 월요일 저녁 8시에 방문해 웨이팅 없이 입장했어요 돌문어간장국수와 강된장쌈밥을 먹었어요😊 오이, 쑥갓, 취나물, 당귀가 들어간 돌문어간장국수는 정말 향긋했고 문어도 넉넉했어요! 강된장쌈밥은 들기름과 강된장의 조화가 좋았어요😋 유명한데는 역시 이유가 있네요!",172,TRUE
난포,jiniijin,73,2024.01.15,1번째 방문,영수증,"월요일 저녁 늦게 갔는데 웨이팅 없이 바로 입장했어요 제철회묵은지말이 / 전복들깨국수 먹었는데 둘 다 너무너무너무너무 맛있었어요ㅠㅠ 묵은지말이 짭짤하고 들깨국수는 고소해서 조합도 좋았어요 반찬으로 주신 마늘쫑이랑.. 무슨 나물절임?도 넘 맛있어서 다 먹었어요! 담에 무조건 또 올거에요, 완전완전 추천!!!!",172,TRUE
난포,kimtiger0429,247,2024.07.13,1번째 방문,영수증,밖에 나오면 한식 잘 안 먹는데 여기 너무 맛있어요.. 간이 딱 맞고 참기름을 너무 잘 씁니다! 웨이팅이 지옥이긴한데 캐치테이블로 미리 잡으세요.. 그리고 5팀 남았다고 알림 와서 갔지만 앞에서 30분 더 기다렸어요. 근데 기다렸지만 아깝지 않은 맛이었습니다!!!!!! 간장국수랑 감자전 먹으러 또 가고싶어요!,173,TRUE
난포,jen****,13,2026.04.05,1번째 방문,영수증,쌈밥에 육전까지 더해져서 한 끼가 정말 푸짐했어요. 신선한 쌈채소와 고소한 육전의 조합이 생각보다 훨씬 잘 어울립니다. 반찬들도 깔끔하고 전체적으로 집밥 느낌이 나서 만족스러웠어요. 든든하면서도 부담 없이 즐길 수 있는 맛이라 또 방문하고 싶어요. 직원분들도 친절하셔서 기분좋게 식사했습니다. 재방문 의사 200%!,176,TRUE
난포,맹구와코코,463,2025.07.02,1번째 방문,영수증,서울숲역 한식 맛쥡. 한식이 땡겨서 서울숲역쪽에서 찾다가 들어갔어요. 점심 시간이라 손님들도 바글바글 ! 고민하다가 전복들깨국수랑 강된장쌈밥을 시켰습니다 ㅎㅎ 2가지 메뉴 다 간이 쎄지 않으면서 감칠맛이 터지는게 ~ 와… 인기 있는 이유가 있구나 생각했습니다 ㅎㅎ 다음에도 방문할 생각이 있을 정도로 좋았습니다 ㅎㅎ,176,TRUE
난포,츄파춥스90,148,2025.05.13,1번째 방문,영수증,퓨전한식같은… 주문한 메뉴 다 맛있게 먹었어요 다른 메뉴도 맛보고 싶었네요.. 처음 방문이라 양을 가늠못해 인당 한메뉴만 주문했는데… 먹다보니 부족해서 더 시켜먹고싶어지민 추가 주문하기엔 기다리는 시간이 음 ….. 서울숲 다른 곳 구경도 하려면 일어서야 할 시간 부족한 위는 다른곳 디저트들로 채우기로하고 나왔네요~,176,TRUE
난포,jinnnnnnnnnnnni,82,2024.09.25,1번째 방문,예약,친구가 예전에 제철회묵은지말이를 먹어보고 너무 맛있었다고 해서 다시 갔어요 강된장쌈밥도 맛있을 것 같아서 주문하고 제철회묵은지 말이는 두개 시켜서 각각 먹었는데 한가지 아쉬움이 있다면 다른 메뉴도 맛있어 보이던데 너무 밥만 시켰더라구요 하지만 너무 맛있어서 남김없이 먹었다는 사실!!! 재방문 의사 당연히 있습니다 💜,177,TRUE
난포,KUMASSFW,766,2026.05.02,1번째 방문,영수증,"★★★★⭐︎ 건물 외•내부 인테리어도 예쁘고, 흘러나오는 노래가 살짝 레트로 풍인데 좋았네요. 시원한 보리차도 세팅되있어서 마시면서 주문한 메뉴들을 기다리니, 퓨전 한식 느낌의 정갈한 주문한 메뉴들이 나오는데 모두 깔끔하고 자극적이지 않아서 좋았습니다. 식전에 메뉴 먹는법도 설명해 주시고 직원분도 친절하십니다. 🍽️✨",178,TRUE
난포,꾸르맛집탐방가,1214,2025.03.21,1번째 방문,예약,"평일에 미리 예약하고 5시에 딱 맞춰도착하니 대기가 5팀 정도 있더라는! 여자 둘이 가서 한우불고기쌈밥, 제철회묵은지말이, 돌문어간장국수 3개 시켜도 양이 그렇게 많지 않은 편이라 클리어가능!ㅎㅎ 재료가 신선하긴 한데 밥 양이 너무 많아 아쉬웠고 맛은 뭔가 심심하면서 건강한 맛이었다는ㅎㅎ 한 번으로 좋은 경험이었다는..",179,TRUE
난포,비비2929,512,2024.11.03,1번째 방문,,"음식이 오 아주 맛있어!!!까지는 아니고용, 약간 레트로한 분위기 독특한 곳에서 깔끔하고 모던한 한식 먹을 수 있는 곳이에요. 짭잘해서 밥보다는 안주류에 가깝고 새우감자전 다들 많이 시키기에 먹어봤는데 건새우 맛이 너무 강해서 다른 재료 맛이 많이 안나요. 강된장쌈밥이 특별할건 없지만 맛있는 조합이라 제일 많이 먹었어요.",180,TRUE
난포,MoReiSh,1572,2025.10.23,1번째 방문,영수증,"난포👏🏻😋👍🏻 우왕🤩 한입 먹고 ‘와~’ 감탄이 절로 나왔어요! 돌문어간장국수와 강된장쌈밥은 정말 예술작품 같아요👏🏻 간도 딱 맞고, 비주얼도 너무 예뻐서 눈으로 먼저 감탄하고 먹었네요💖 밑반찬으로 내어주신 석잠화랑 마늘쫑도 직접 담그신 듯,맛과 정성이 그대로 느껴졌어요😊 하나하나 정성 가득한 한 끼, 또 방문하고 싶어요✨",181,TRUE
난포,웁스웁슈,864,2024.10.10,1번째 방문,예약,"돌문어 간장국수 정말 맛나요~ 간도 슴슴하니 문어도 싱싱합니다. 제철회묵은지말이, 강된장쌈밥… 다시 먹으러 오고 싶을 정도로 요 3가지는 꼭 드셔보세요. 새우감자전은 생각보다 별로였어요. 건조새우를 써서 그런가 냄새도 나고 계란 수란이라고 하셨는데 차라리 계란을 안 올리는게 난것같아요. 전이 눅눅해 져서 바싹없이 없어집니다.",182,TRUE
난포,동원99,20,2025.01.06,1번째 방문,예약,그냥 대존맛 ㅠㅠㅠㅠㅠ 리뷰 잘 안 쓰는데 넘 맛있고 다음에 또 왔을 때 없어지지 말라고 남깁니다. 그냥 한식 천상계 티어 맛집입니당🥹 쌈밥이랑 묵은지말이는 넘 꼬숩고 신선합니다. 곰국은 맛있는 부위 고기가 두툼하게 들어가 있어서 요 조합이 그냥 아주 미쳤습니다. 사장님 많이 일하고 많이 버셔서 지점 더 내주세요 성수 넘 멀어요😂,185,TRUE
난포,소소한 힐링,529,2024.02.25,2번째 방문,영수증,"제가 제일 좋아하는 성수맛집이에요^^ 오늘도 도착 30분전에 미리 캐치테이블 예약하고 방문했구요, 시간이 잘 맞아서 바로 입장했어요~ 역시나 실내에는 사람들이 꽉꽉ㅋ 늘 먹는 메뉴로 주문!! 그냥 말이 필요없어요~ 건강하게 맛있는 곳!! 퓨전한식 좋아하신다면 방문 필수에요 메뉴들 다 맛있지만, 특히 돌문어간장국수는 꼭 드셔보세요~",185,TRUE
난포,람3610,108,2025.05.21,1번째 방문,영수증,매장이 넓고 쾌적해서 밖에서 웨이팅하다가 앉았더니 천국인 줄 알았어요. 테이블이 넓어서 편했고요. 묵은지말이가 따뜻해서 당황했지만 괜찮았어요. 문어간장국수는 간이 좀 쎄서 괜히 풀을 이만큼 넣어주신 게 아니구나... 싶었어요. 새우감자전은 생각했던 맛이 아니고 넘 쿰쿰해서... 치즈를 그렇게 좋아하시는 분이 아니라면 비추입니다...,186,TRUE
난포,챠클,300,2024.03.28,1번째 방문,예약,엄청 유명한 식당이라고 해서 예약하고 갔어요 평일 애매한 시간에도 사람이 많더라구요 2명이서 2개는 부족하다고해서 3개 시켰는데 조금씩 남길 정도니까 3개 시키는게 배부른 것 같아요 재료도 신선하고 다 맛있었어요!! 겉옷을 걸어 둘 행거도 따로 있어서 좋아요 근데 좌석끼리 다 붙어있고 투명색 칸막이로만 나뉘어 있어서 대화하기 어려워요,187,TRUE
난포,오리의 여행,159,2025.10.17,1번째 방문,영수증,맛은 있었고 직원분도 친절하셨지만 생각보다 아쉬웠어요 1. 기대했던 것보다 매장이 너무 시끄럽고 어수선해서 차분한 분위기에서 식사하긴 어려웠어요. 그리고 테이블 구조가 옆사람이랑 매우 가깝게 앉아있어야 하는 구조라서 편하진 않았어요 2. 메뉴 구성이 생각보다 다양하지 않았어요 슴슴하고 건강한 맛을 좋아하는 분들이라면 좋아하실 것 같아요,188,TRUE
난포,푸들들들,732,2025.03.12,1번째 방문,영수증,평일 점심에 가서 그런가 대기 없이 바로 먹을 수 있어서 좋았어요~ 돌문어 국수는 상큼 새콤하면서 처음 맛보는 냉국수였고 강된장 쌈밥은 한입용으로 먹기 편했어요~ 살짝 짠듯한 느낌이 있었는데 밥이랑 쌈이랑 같이 먹으면 딱 간이 알맞았구 묵은지 회초밥도 생각보다 작았는데 은근히 든든했어요-! 돌문어 국수랑 같이 먹으니 훨씬 더 맛있었어요,188,TRUE
난포,비루세라믹 side account,93,2025.01.13,1번째 방문,예약,"친구가 예전부터 가고 싶었다고 해서 방문하게 됐어요. 제철회국수, 제철회묵은지말이, 강된장쌈밥 주문해서 딱 4만 원 나왔고 배부르게 먹었습니다. 강된장쌈밥이 담백한 편이라 제철회국수 먹기 전에 먹는 게 맛이 더 좋았어요. 전체적으로 사진에 잘 나오게 신경 써주시는 거 같아 좋았고 자리는 만석에 가깝지만 웨이팅 거의 없는 거 같았습니다.",188,TRUE
난포,rarasiha,1080,2025.04.12,1번째 방문,영수증,"왜 리뷰가 호불호인지 이해되었어요 우선 대기가 너무 길었는데요, 맛은 있지만 양이 너무 적다보니 뭔가 기대치를 못 채우는 느낌이에요~~ 양이 조금 더 많던지, 대기시간이 좀 더 짧던지, 그랬다면 아주~~만족하겠지만 대기시간에 비해 양이적고. 맛도 엄청나게 맛있다기 보다는 독특하고 건강한 맛?! .. . . 음 그래서 리뷰가 확 갈리나 봅니다",191,TRUE
난포,쟁이5034,1128,2024.09.08,1번째 방문,영수증,대기가 있는 편이라 방문하시기 전에 캐치테이블로 웨이팅 걸어두시는걸 추천드려요!!! 전은 비추라는 후기가 있어서 강된장쌈밥+ 제철회국수 주문했어요. 강된장쌈밥은 쌈 안에도 묵은지가 들어있어서 너무 고소했고 (강된장 너무 많이 먹으면 살짝 짜더라구요) 제철회국수는 양념도 맛있고 회가 엄청 도톰하고 많아서 너무 맛있었어요!! 잘 먹었습니다 👍🏻,191,TRUE
난포,되 지,845,2025.05.18,1번째 방문,영수증,"한우불고기쌈밥, 한우육회묵은지말이, 전복들깨국수 주문했어요. 그림을 보고 맛있어보이는거만 주문했는데 다 성공이예요.. 특히 한우육회묵은지말이가 정말 맛있었습니다. 그리고 쌈밥도 난포의 시그니처메뉴인만큼 독특하고 건강하게 맛있었어요. 웨이팅 있는걸 알아서 가기전에 캐치테이블로 지하철에서 웨이팅 걸어서 이용했습니다! 성수 점심맛집으로 추천합니다!",192,TRUE
난포,골해,869,2024.03.27,1번째 방문,영수증,날씨가 흐린 수요일에 방문했어요. 5명이서 방문했는데 운좋게 캐치테이블 웨이팅이 없었습니다.(캐치테이블 5시반부터 가능) 6시쯤 도착해서 운좋게 6시 20분에 착석했어요! 워낙 양이 작다는 후기를 많이 들었지만 진짜 작아요 ㅋㅋㅋㅋ 면은 솔직히 별로였고 케일쌈밥이랑 감자전은 맛있었어요! 근데 평소 2시간씩 기다리며 먹을정도는.........?,192,TRUE
난포,유진스 zero2yujeans,401,2024.05.30,1번째 방문,영수증,예약 후 다녀온 난포❤️ 퓨전 한정식이라고 해서 너무너무 기대가됐어요. 결과는 완전완전 대만족입니다. 메뉴 하나하나 재료가 너무 신선하고 특별해요. 맛도 맛이지만 음식의 색감도 너무 이뻐요! 양이 많지 않다고해서 유명한 베스트 메뉴 3개를 주문했는데 딱 좋았어요. 딱 든든하게 배부른 정도였습니다. 매장 분위기도 너무 좋고 추천하는 한식당이에요👍,193,TRUE
난포,유이유니,54,2024.06.04,1번째 방문,예약,"난포 가려고 줄섰다가 인기가 많아 2시간 기다렸던 기억이 나서 무조건 예약해봤어요. 일단 같이 간 사람들 너무 다 만족했고요, 음식맛은 정말 정갈하고 맛있습니다. 남자들은 양이 조금 부족한것 같아서 하나 더 시켜 먹었어요. 나중에 배달이 되는걸 알고 배달도 또 시켜먹었네요. 왜냐하면 너무 맛있으니까!! ㅠㅠ 줄서서 기다려 먹는 이유가 있어요 ㅠㅠ",194,TRUE
난포,chl****,253,2024.07.19,1번째 방문,예약,예약했는데도 4인석은 절대 불가라고 해서 바 자리 앉아서 불편했는데 예약 안하고 나중에 온 2인 손님은 4인석에 앉혀서 기분이 썩 좋지 않았어요. 체계적으로 하는 듯 보이나 만석이 아닌 경우인데도 먼저오고 예약한 손님이 불편함을 겪는 것은 불합리적인 것 같네요. 결국 나올때까지 자리가 남아있고 바 테이블은 저희를 제외하고 아무도 앉지 않았습니다.,194,TRUE
난포,주디현스토리,696,2024.03.18,1번째 방문,영수증,"🥬 서울숲 건강 맛집, 음식 전체적으로 담백 ✔️ 캐치테이블, 네이버 예약 가능 주차불가라 서울숲 주차장에 주차하고 걸어감, 도보 10분 정도 ✔️ 평일 11시에 딱 도착하니 10번째 입장, 대기표 번호 순서대로 주문받음 ✔️ 개인적 순위 :제철회묵은지말이&gt; 강된장쌈밥 &gt;&gt; 돌문어간장국수 싱싱한 회와 묵은지 조화가 좋았다 양 적음..",196,TRUE
난포,피너츠52,11,2025.02.05,1번째 방문,예약,"음식은 대체로 맛은 있었습니다! 날씨가 너무 추운날인데, 예약을 하고도 기다리라는 말에 약간 이해가 안됐네요..물론 직원분이 날씨 이야기 하시면서 들어오라 하시긴 했는데.. 그런데다가 예약 자리가 스피커 옆인지라 음악은 크게 트셨는지.. 말소리가 안들려서 줄여달라 했습니다! 사장님이 70,80 음악을 좋아하시는지는 모르겠는데.. 음악선정도 아쉬웠오요!!",198,TRUE
난포,못말려,252,2024.06.24,1번째 방문,영수증,"평소 웨이팅이 긴 맛집인데 평일이라그런지 15분정도 기다렸다 들어갔어요. 제철 회국수. 회묵은지말이, 새우감자전 이렇게 먹었는데 회국수 새콤하니 맛있게 잘먹었구, 묵은지 말이에 꽂혀서 간곳인데 그닥 특색있게 맛있는건 잘모르겠지만 맛있어요...ㅎㅎ새우감자전은 차가웠는데 엄청 바삭하니 먹을만했어요ㅎㅎㅎ근데 앉은자리에서 무슨 냄새가 나는거같아 아쉬웠어요ㅠ0ㅠ",198,TRUE
난포,매력투성이,85,2024.06.23,1번째 방문,영수증,강된장 쌈밥시킬까말까고민햇는데 안하길 잘한거같아요. 후기가좋아서 한껏기대햇는데 실망햇어요. 전복들깨국수는 김맛이 너무많이낫고 간장문어국수는 당귀나물이 들어가서 그향 좋아하시는 분들은 아주 심심한 맛으로 괜찮을듯 묵은지제철초밥은...그냥 아는 묵은지맛 묵은지가 좀 짯어요...저희한테는 정말 그저그랫어요 후기안쓰는데 ..... 좀 아셔야할서같아서 써밧어요.,198,TRUE
난포,혼자서도잘먹어요,615,2025.03.09,1번째 방문,예약,주말 열한시반에 도착해서 7번 받았고 10분 내 입장했습니다 여기 3분 안에 도착해야되더라구요ㅜ 5번째면 식당 앞에 오는게 좋을거같아요 ! 주방 바로 앞 다찌석에 앉아서 주방 보는데 얼마나 군침이 돌던지 음식 기다리느라 목 빠지는 줄 알았어요ㅜㅜ 음식은 엄청 존맛! 이건 아닌데 삼삼하니 계속 생각날 맛이고 성수 근처 살면 자주 먹으러 올 거 같은 맛이었어요,200,TRUE
난포,ahehohh,30,2026.04.04,1번째 방문,영수증,"난포 성수 다녀왔는데 음식 맛이 전체적으로 깔끔하고 만족스러웠어요. 특히 간이 과하지 않아서 부담 없이 계속 먹기 좋았고, 메뉴 하나하나 퀄리티가 느껴졌어요. 직원분들도 처음부터 끝까지 정말 친절하게 응대해주셔서 기분 좋게 식사했어요. 메뉴 설명도 자세하게 해주시고, 필요한 것도 먼저 챙겨주셔서 편했어요. 맛이랑 서비스 둘 다 좋아서 재방문 의사 확실히 있어요",202,TRUE
