word,category,polarity,score,,,,,,,,,,,,,,
셀럽,소민,소민,0,,,,,,,,,,,,,,
셀렉,소민,소민,0,,,,,,,,,,,,,,
셀프,소민,소민,0,,,,,,,,,,,,,,
셋뚜,소민,소민,0,,,,,,,,,,,,,,
셋트,소민,소민,0,,,,,,,,,,,,,,
셋팅,소민,소민,0,,,,,,,,,,,,,,
셔틀,소민,소민,2,,,,,,,,,,,,,,
셰프,소민,소민,0,,,,,,,,,,,,,,
소갈비,소민,소민,0,,,,,,,,,,,,,,
소감,소민,소민,0,,,,,,,,,,,,,,
소개,소민,소민,0,,,,,,,,,,,,,,
소개팅,소민,소민,0,,,,,,,,,,,,,,
소고기,소민,소민,0,,,,,,,,,,,,,,
소굴,소민,소민,0,,,,,,,,,,,,,,
소금,소민,소민,0,,,,,,,,,,,,,,
소독,소민,소민,0,,,,,,,,,,,,,,
소동,소민,소민,0,,,,,,,,,,,,,,
소량,소민,소민,0,,,,,,,,,,,,,,
소로,소민,소민,0,,,,,,,,,,,,,,
소리,소민,소민,0,,,,,,,,,,,,,,
소린,소민,소민,0,,,,,,,,,,,,,,
소만,소민,소민,0,,,,,,,,,,,,,,
소맥,소민,소민,0,,,,,,,,,,,,,,
소면,소민,소민,0,,,,,,,,,,,,,,
소문,소민,소민,0,,,,,,,,,,,,,,
소바,소민,소민,0,,,,,,,,,,,,,,
소방관,소민,소민,0,,,,,,,,,,,,,,
소백산,소민,소민,0,,,,,,,,,,,,,,
소보원,소민,소민,0,,,,,,,,,,,,,,
소비,소민,소민,0,,,,,,,,,,,,,,
소비자,소민,소민,0,,,,,,,,,,,,,,
소사,소민,소민,0,,,,,,,,,,,,,,
소세지,소민,소민,0,,,,,,,,,,,,,,
소수,소민,소민,0,,,,,,,,,,,,,,
소스,소민,소민,0,,,,,,,,,,,,,,
소시지,소민,소민,0,,,,,,,,,,,,,,
소식,소민,소민,0,,,,,,,,,,,,,,
소신,소민,소민,0,,,,,,,,,,,,,,
소용,소민,소민,0,,,,,,,,,,,,,,
소울푸드,소민,소민,0,,,,,,,,,,,,,,
소음,소민,소민,0,,,,,,,,,,,,,,
소의,소민,소민,0,,,,,,,,,,,,,,
소자,소민,소민,0,,,,,,,,,,,,,,
소주,소민,소민,0,,,,,,,,,,,,,,
소주잔,소민,소민,0,,,,,,,,,,,,,,
소진,소민,소민,0,,,,,,,,,,,,,,
소쿠리,소민,소민,0,,,,,,,,,,,,,,
소태,소민,소민,0,,,,,,,,,,,,,,
소통,소민,소민,0,,,,,,,,,,,,,,
소품,소민,소민,0,,,,,,,,,,,,,,
소화,소민,소민,0,,,,,,,,,,,,,,
속도,소민,소민,0,,,,,,,,,,,,,,
속지,소민,소민,0,,,,,,,,,,,,,,
속초,소민,소민,0,,,,,,,,,,,,,,
속편,소민,소민,0,,,,,,,,,,,,,,
손가락,소민,소민,2,,,,,,,,,,,,,,
손길,소민,소민,0,,,,,,,,,,,,,,
손녀,소민,소민,0,,,,,,,,,,,,,,
손님,소민,소민,0,,,,,,,,,,,,,,
손맛,소민,소민,0,,,,,,,,,,,,,,
손바닥,소민,소민,0,,,,,,,,,,,,,,
손색,소민,소민,0,,,,,,,,,,,,,,
손수,소민,소민,0,,,,,,,,,,,,,,
손아귀,소민,소민,0,,,,,,,,,,,,,,
손절,소민,소민,0,,,,,,,,,,,,,,
손질,소민,소민,0,,,,,,,,,,,,,,
손짓,소민,소민,0,,,,,,,,,,,,,,
손톱,소민,소민,0,,,,,,,,,,,,,,
손해,소민,소민,0,,,,,,,,,,,,,,
솔직,소민,소민,-1,,,,,,,,,,,,,,
솜사탕,소민,소민,0,,,,,,,,,,,,,,
솜씨,소민,소민,0,,,,,,,,,,,,,,
송년,소민,소민,0,,,,,,,,,,,,,,
송년회,소민,소민,0,,,,,,,,,,,,,,
송리단길,소민,소민,0,,,,,,,,,,,,,,
송리단길점,소민,소민,0,,,,,,,,,,,,,,
송송,소민,소민,0,,,,,,,,,,,,,,
송파,소민,소민,0,,,,,,,,,,,,,,
솥밥,소민,소민,0,,,,,,,,,,,,,,
쇠통,소민,소민,0,,,,,,,,,,,,,,
쇠향,소민,소민,0,,,,,,,,,,,,,,
쇼츠,소민,소민,0,,,,,,,,,,,,,,
쇼핑,소민,소민,0,,,,,,,,,,,,,,
숏컷,소민,소민,0,,,,,,,,,,,,,,
수가,소민,소민,0,,,,,,,,,,,,,,
수고,소민,소민,0,,,,,,,,,,,,,,
수국,소민,소민,0,,,,,,,,,,,,,,
수긍,소민,소민,0,,,,,,,,,,,,,,
수기,소민,소민,0,,,,,,,,,,,,,,
수다,소민,소민,0,,,,,,,,,,,,,,
수단,소민,소민,0,,,,,,,,,,,,,,
수도,소민,소민,0,,,,,,,,,,,,,,
수돗물,소민,소민,0,,,,,,,,,,,,,,
수동,소민,소민,0,,,,,,,,,,,,,,
수두,소민,소민,0,,,,,,,,,,,,,,
수라,소민,소민,0,,,,,,,,,,,,,,
수량,소민,소민,0,,,,,,,,,,,,,,
수로,소민,소민,0,,,,,,,,,,,,,,
수록,소민,소민,0,,,,,,,,,,,,,,
수만,소민,소민,0,,,,,,,,,,,,,,
수면,소민,소민,0,,,,,,,,,,,,,,
수반,소민,소민,0,,,,,,,,,,,,,,
수백,소민,소민,0,,,,,,,,,,,,,,
수법,소민,소민,0,,,,,,,,,,,,,,
수분,소민,소민,0,,,,,,,,,,,,,,
수비드,소민,소민,0,,,,,,,,,,,,,,
수사,소민,소민,0,,,,,,,,,,,,,,
수선,소민,소민,0,,,,,,,,,,,,,,
수세미,소민,소민,0,,,,,,,,,,,,,,
수술,소민,소민,0,,,,,,,,,,,,,,
수십,소민,소민,0,,,,,,,,,,,,,,
수업,소민,소민,0,,,,,,,,,,,,,,
수영장,소민,소민,0,,,,,,,,,,,,,,
수오,소민,소민,0,,,,,,,,,,,,,,
수요일,소민,소민,0,,,,,,,,,,,,,,
수용,소민,소민,0,,,,,,,,,,,,,,
수운,소민,소민,0,,,,,,,,,,,,,,
수원,소민,소민,0,,,,,,,,,,,,,,
수육,소민,소민,0,,,,,,,,,,,,,,
수익모델,소민,소민,0,,,,,,,,,,,,,,
수인,소민,소민,0,,,,,,,,,,,,,,
수저,소민,소민,0,,,,,,,,,,,,,,
수정,소민,소민,0,,,,,,,,,,,,,,
수정과,소민,소민,0,,,,,,,,,,,,,,
수제,소민,소민,0,,,,,,,,,,,,,,
수제비,소민,소민,0,,,,,,,,,,,,,,
수준,소민,소민,0,,,,,,,,,,,,,,
수학,소민,소민,0,,,,,,,,,,,,,,
숙성,소민,소민,0,,,,,,,,,,,,,,
숙연,소민,소민,0,,,,,,,,,,,,,,
숙육,소민,소민,0,,,,,,,,,,,,,,
숙주,소민,소민,0,,,,,,,,,,,,,,
숙청,소민,소민,0,,,,,,,,,,,,,,
숙취,소민,소민,0,,,,,,,,,,,,,,
숙회,소민,소민,0,,,,,,,,,,,,,,
순간,소민,소민,0,,,,,,,,,,,,,,
순대,소민,소민,0,,,,,,,,,,,,,,
순도,소민,소민,0,,,,,,,,,,,,,,
순두부,소민,소민,0,,,,,,,,,,,,,,
순두부찌개,소민,소민,0,,,,,,,,,,,,,,
순면,소민,소민,0,,,,,,,,,,,,,,
순번,소민,소민,0,,,,,,,,,,,,,,
순삭,소민,소민,0,,,,,,,,,,,,,,
순서,소민,소민,0,,,,,,,,,,,,,,
순서대로,소민,소민,0,,,,,,,,,,,,,,
순서도,소민,소민,0,,,,,,,,,,,,,,
순수,소민,소민,0,,,,,,,,,,,,,,
순식간,소민,소민,0,,,,,,,,,,,,,,
순위,소민,소민,0,,,,,,,,,,,,,,
순정,소민,소민,0,,,,,,,,,,,,,,
순환,소민,소민,0,,,,,,,,,,,,,,
숟가락,소민,소민,0,,,,,,,,,,,,,,
숟가랃,소민,소민,0,,,,,,,,,,,,,,
숟갈,소민,소민,0,,,,,,,,,,,,,,
술국,소민,소민,0,,,,,,,,,,,,,,
술맛,소민,소민,0,,,,,,,,,,,,,,
술밥,소민,소민,0,,,,,,,,,,,,,,
술벗,소민,소민,0,,,,,,,,,,,,,,
술병,소민,소민,0,,,,,,,,,,,,,,
술술,소민,소민,0,,,,,,,,,,,,,,
술시,소민,소민,0,,,,,,,,,,,,,,
술안주,소민,소민,0,,,,,,,,,,,,,,
술자리,소민,소민,0,,,,,,,,,,,,,,
술잔,소민,소민,0,,,,,,,,,,,,,,
술집,소민,소민,0,,,,,,,,,,,,,,
술찌,소민,소민,0,,,,,,,,,,,,,,
숨뼈국,소민,소민,0,,,,,,,,,,,,,,
숩니댜,소민,소민,0,,,,,,,,,,,,,,
숭덩숭덩,소민,소민,0,,,,,,,,,,,,,,
숭숭,소민,소민,0,,,,,,,,,,,,,,
숯불,소민,소민,0,,,,,,,,,,,,,,
숯향,소민,소민,0,,,,,,,,,,,,,,
숲길,소민,소민,0,,,,,,,,,,,,,,
쉐어,소민,소민,0,,,,,,,,,,,,,,
쉐프,소민,소민,0,,,,,,,,,,,,,,
쉬움,소민,소민,0,,,,,,,,,,,,,,
슐랭,소민,소민,0,,,,,,,,,,,,,,
슟불,소민,소민,0,,,,,,,,,,,,,,
스근하,소민,소민,0,,,,,,,,,,,,,,
스랑,소민,소민,0,,,,,,,,,,,,,,
스럴,소민,소민,0,,,,,,,,,,,,,,
스멜,소민,소민,0,,,,,,,,,,,,,,
스샷,소민,소민,0,,,,,,,,,,,,,,
스윗,소민,소민,0,,,,,,,,,,,,,,
스킬,소민,소민,0,,,,,,,,,,,,,,
스타,소민,소민,0,,,,,,,,,,,,,,
스타벅스,소민,소민,0,,,,,,,,,,,,,,
스타일,소민,소민,0,,,,,,,,,,,,,,
스탈,소민,소민,0,,,,,,,,,,,,,,
스탠,소민,소민,0,,,,,,,,,,,,,,
스탭들,소민,소민,0,,,,,,,,,,,,,,
스테이,소민,소민,0,,,,,,,,,,,,,,
스테이크,소민,소민,0,,,,,,,,,,,,,,
스텐,소민,소민,0,,,,,,,,,,,,,,
스트레스,소민,소민,0,,,,,,,,,,,,,,
스티로폼,소민,소민,0,,,,,,,,,,,,,,
스티커,소민,소민,0,,,,,,,,,,,,,,
스틴,소민,소민,0,,,,,,,,,,,,,,
스팅,소민,소민,0,,,,,,,,,,,,,,
스파게티,소민,소민,0,,,,,,,,,,,,,,
스파이크,소민,소민,0,,,,,,,,,,,,,,
스페셜,소민,소민,0,,,,,,,,,,,,,,
스페인,소민,소민,0,,,,,,,,,,,,,,
스푼,소민,소민,0,,,,,,,,,,,,,,
스프,소민,소민,0,,,,,,,,,,,,,,
스피드,소민,소민,0,,,,,,,,,,,,,,
슬러쉬,소민,소민,0,,,,,,,,,,,,,,
슬러시,소민,소민,0,,,,,,,,,,,,,,
슬슬,소민,소민,0,,,,,,,,,,,,,,
슬픔,소민,소민,0,,,,,,,,,,,,,,
슴슴,소민,소민,0,,,,,,,,,,,,,,
슴슴짭짤,소민,소민,0,,,,,,,,,,,,,,
슴슴하,소민,소민,0,,,,,,,,,,,,,,
슴슴한,소민,소민,0,,,,,,,,,,,,,,
슴슴한거,소민,소민,0,,,,,,,,,,,,,,
슴슴한데,소민,소민,0,,,,,,,,,,,,,,
슴슴한듯,소민,소민,0,,,,,,,,,,,,,,
슴슴할,소민,소민,0,,,,,,,,,,,,,,
슴슴함,소민,소민,0,,,,,,,,,,,,,,
슴슴합니,소민,소민,0,,,,,,,,,,,,,,
슴슴해,소민,소민,0,,,,,,,,,,,,,,
슴슴했,소민,소민,0,,,,,,,,,,,,,,
슴슴했어,소민,소민,0,,,,,,,,,,,,,,
슴슴했음,소민,소민,0,,,,,,,,,,,,,,
습니,소민,소민,0,,,,,,,,,,,,,,
습보,소민,소민,0,,,,,,,,,,,,,,
승무원,소민,소민,0,,,,,,,,,,,,,,
승부,소민,소민,0,,,,,,,,,,,,,,
승용차,소민,소민,0,,,,,,,,,,,,,,
승질,소민,소민,0,,,,,,,,,,,,,,
승하,소민,소민,0,,,,,,,,,,,,,,
시각,소민,소민,0,,,,,,,,,,,,,,
시간,소민,소민,0,,,,,,,,,,,,,,
시간대,소민,소민,0,,,,,,,,,,,,,,
시골,소민,소민,0,,,,,,,,,,,,,,
시구,소민,소민,0,,,,,,,,,,,,,,
시기,소민,소민,0,,,,,,,,,,,,,,
시나,소민,소민,0,,,,,,,,,,,,,,
시내,소민,소민,0,,,,,,,,,,,,,,
시너지,소민,소민,0,,,,,,,,,,,,,,
시대,소민,소민,0,,,,,,,,,,,,,,
시댁,소민,소민,0,,,,,,,,,,,,,,
시더,소민,소민,0,,,,,,,,,,,,,,
시도,소민,소민,0,,,,,,,,,,,,,,
시들시들,소민,소민,-1,,,,,,,,,,,,,,
시라,소민,소민,0,,,,,,,,,,,,,,
시래기,소민,소민,0,,,,,,,,,,,,,,
시럽,소민,소민,0,,,,,,,,,,,,,,
시렁,소민,소민,0,,,,,,,,,,,,,,
시레기,소민,소민,0,,,,,,,,,,,,,,
시려웠,소민,소민,0,,,,,,,,,,,,,,
시로,소민,소민,0,,,,,,,,,,,,,,
시리즈,소민,소민,0,,,,,,,,,,,,,,
시반,소민,소민,0,,,,,,,,,,,,,,
시부모,소민,소민,0,,,,,,,,,,,,,,
시설,소민,소민,0,,,,,,,,,,,,,,
시스템,소민,소민,0,,,,,,,,,,,,,,
시어,소민,소민,0,,,,,,,,,,,,,,
시오,소민,소민,0,,,,,,,,,,,,,,
시원,소민,소민,0,,,,,,,,,,,,,,
시위,소민,소민,0,,,,,,,,,,,,,,
시일,소민,소민,0,,,,,,,,,,,,,,
시작,소민,소민,0,,,,,,,,,,,,,,
시장,소민,소민,0,,,,,,,,,,,,,,
시절,소민,소민,0,,,,,,,,,,,,,,
시점,소민,소민,0,,,,,,,,,,,,,,
시정,소민,소민,0,,,,,,,,,,,,,,
시중,소민,소민,0,,,,,,,,,,,,,,
시즌,소민,소민,0,,,,,,,,,,,,,,
시집,소민,소민,0,,,,,,,,,,,,,,
시청,소민,소민,0,,,,,,,,,,,,,,
시카고,소민,소민,0,,,,,,,,,,,,,,
시켯다,소민,소민,0,,,,,,,,,,,,,,
시크럽코,소민,소민,0,,,,,,,,,,,,,,
시킴,소민,소민,0,,,,,,,,,,,,,,
시티,소민,소민,0,,,,,,,,,,,,,,
시판,소민,소민,0,,,,,,,,,,,,,,
시퍼,소민,소민,0,,,,,,,,,,,,,,
시한,소민,소민,0,,,,,,,,,,,,,,
식감,소민,소민,0,,,,,,,,,,,,,,
식견,소민,소민,0,,,,,,,,,,,,,,
식구,소민,소민,1,,,,,,,,,,,,,,
식기,소민,소민,0,,,,,,,,,,,,,,
식기세척기,소민,소민,0,,,,,,,,,,,,,,
식단,소민,소민,0,,,,,,,,,,,,,,
식당,소민,소민,0,,,,,,,,,,,,,,
식당가,소민,소민,0,,,,,,,,,,,,,,
식대,소민,소민,0,,,,,,,,,,,,,,
식사,소민,소민,0,,,,,,,,,,,,,,
식욕,소민,소민,0,,,,,,,,,,,,,,
식이,소민,소민,0,,,,,,,,,,,,,,
식전,소민,소민,0,,,,,,,,,,,,,,
식전주,소민,소민,0,,,,,,,,,,,,,,
식지,소민,소민,0,,,,,,,,,,,,,,
식초,소민,소민,0,,,,,,,,,,,,,,
식탁,소민,소민,0,,,,,,,,,,,,,,
식해,소민,소민,0,,,,,,,,,,,,,,
식혜,소민,소민,0,,,,,,,,,,,,,,
식후,소민,소민,0,,,,,,,,,,,,,,
신건,소민,소민,0,,,,,,,,,,,,,,
신경,소민,소민,0,,,,,,,,,,,,,,
신경안,소민,소민,0,,,,,,,,,,,,,,
신경질,소민,소민,0,,,,,,,,,,,,,,
신고,소민,소민,0,,,,,,,,,,,,,,
신관,소민,소민,0,,,,,,,,,,,,,,
신기,소민,소민,0,,,,,,,,,,,,,,
신기하,소민,소민,0,,,,,,,,,,,,,,
신나요,소민,소민,1,,,,,,,,,,,,,,
신다해,소민,소민,0,,,,,,,,,,,,,,
신라,소민,소민,0,,,,,,,,,,,,,,
신라면,소민,소민,0,,,,,,,,,,,,,,
신랑,소민,소민,0,,,,,,,,,,,,,,
신뢰,소민,소민,0,,,,,,,,,,,,,,
신림,소민,소민,0,,,,,,,,,,,,,,
신맛,소민,소민,0,,,,,,,,,,,,,,
신발,소민,소민,0,,,,,,,,,,,,,,
신분,소민,소민,0,,,,,,,,,,,,,,
신상,소민,소민,0,,,,,,,,,,,,,,
신생,소민,소민,0,,,,,,,,,,,,,,
신선,소민,소민,1,,,,,,,,,,,,,,
신선도,소민,소민,0,,,,,,,,,,,,,,
신세계,소민,소민,1,,,,,,,,,,,,,,
신용,소민,소민,0,,,,,,,,,,,,,,
신용산,소민,소민,0,,,,,,,,,,,,,,
신의,소민,소민,0,,,,,,,,,,,,,,
신의한수,소민,소민,0,,,,,,,,,,,,,,
신입,소민,소민,0,,,,,,,,,,,,,,
신지,소민,소민,0,,,,,,,,,,,,,,
신청,소민,소민,0,,,,,,,,,,,,,,
실감,소민,소민,0,,,,,,,,,,,,,,
실내,소민,소민,0,,,,,,,,,,,,,,
실때,소민,소민,0,,,,,,,,,,,,,,
실력,소민,소민,0,,,,,,,,,,,,,,
실로,소민,소민,0,,,,,,,,,,,,,,
실망,소민,소민,-2,,,,,,,,,,,,,,
실수,소민,소민,0,,,,,,,,,,,,,,
실수셨겠,소민,소민,0,,,,,,,,,,,,,,
실오라기,소민,소민,0,,,,,,,,,,,,,,
실외,소민,소민,0,,,,,,,,,,,,,,
실제,소민,소민,0,,,,,,,,,,,,,,
실체,소민,소민,0,,,,,,,,,,,,,,
실컷,소민,소민,0,,,,,,,,,,,,,,
실패,소민,소민,0,,,,,,,,,,,,,,
실험,소민,소민,0,,,,,,,,,,,,,,
실화,소민,소민,0,,,,,,,,,,,,,,
심경,소민,소민,0,,,,,,,,,,,,,,
심리,소민,소민,0,,,,,,,,,,,,,,
심보,소민,소민,0,,,,,,,,,,,,,,
심심,소민,소민,0,,,,,,,,,,,,,,
심야시간대,소민,소민,0,,,,,,,,,,,,,,
심장,소민,소민,0,,,,,,,,,,,,,,
심증,소민,소민,0,,,,,,,,,,,,,,
심지어,소민,소민,0,,,,,,,,,,,,,,
심플,소민,소민,0,,,,,,,,,,,,,,
심해,소민,소민,0,,,,,,,,,,,,,,
십년,소민,소민,0,,,,,,,,,,,,,,
십리,소민,소민,0,,,,,,,,,,,,,,
십만원,소민,소민,0,,,,,,,,,,,,,,
십분,소민,소민,0,,,,,,,,,,,,,,
십상,소민,소민,0,,,,,,,,,,,,,,
싱기,소민,소민,0,,,,,,,,,,,,,,
싱싱,소민,소민,1,,,,,,,,,,,,,,
싱큼,소민,소민,0,,,,,,,,,,,,,,
싳었는데,소민,소민,0,,,,,,,,,,,,,,
싶어욤,소민,소민,0,,,,,,,,,,,,,,
싸가지,소민,소민,0,,,,,,,,,,,,,,
싸구려,소민,소민,0,,,,,,,,,,,,,,
싸먹엇을때,소민,소민,0,,,,,,,,,,,,,,
싸움,소민,소민,0,,,,,,,,,,,,,,
싸인,소민,소민,2,,,,,,,,,,,,,,
싹싹,소민,소민,0,,,,,,,,,,,,,,
쌀밥,소민,소민,0,,,,,,,,,,,,,,
쌀알,소민,소민,0,,,,,,,,,,,,,,
쌈무,소민,소민,0,,,,,,,,,,,,,,
쌈밥,소민,소민,0,,,,,,,,,,,,,,
쌈장,소민,소민,0,,,,,,,,,,,,,,
쌈채,소민,소민,0,,,,,,,,,,,,,,
쌍림,소민,소민,0,,,,,,,,,,,,,,
쌔지않,소민,소민,1,,,,,,,,,,,,,,
쌤숭,소민,소민,0,,,,,,,,,,,,,,
쌰갈,소민,소민,0,,,,,,,,,,,,,,
써뷔쓰으,소민,소민,0,,,,,,,,,,,,,,
써비,소민,소민,0,,,,,,,,,,,,,,
썸남썸녀,소민,소민,0,,,,,,,,,,,,,,
썸녀,소민,소민,0,,,,,,,,,,,,,,
쎄팅,소민,소민,0,,,,,,,,,,,,,,
쏙쏙,소민,소민,0,,,,,,,,,,,,,,
쑥갓,소민,소민,0,,,,,,,,,,,,,,
쑥국,소민,소민,0,,,,,,,,,,,,,,
쓰기,소민,소민,0,,,,,,,,,,,,,,
쓰레기,소민,소민,0,,,,,,,,,,,,,,
쓰레기통,소민,소민,0,,,,,,,,,,,,,,
쓰레빠,소민,소민,0,,,,,,,,,,,,,,
쓰시,소민,소민,0,,,,,,,,,,,,,,
쓱삭,소민,소민,0,,,,,,,,,,,,,,
쓱쓱,소민,소민,0,,,,,,,,,,,,,,
쓴맛,소민,소민,0,,,,,,,,,,,,,,
쓴소리,소민,소민,0,,,,,,,,,,,,,,
씐나,소민,소민,0,,,,,,,,,,,,,,
씨바,소민,소민,0,,,,,,,,,,,,,,
씨유,소민,소민,0,,,,,,,,,,,,,,
씼어,소민,소민,0,,,,,,,,,,,,,,
아가,소민,소민,0,,,,,,,,,,,,,,
아구,소민,소민,0,,,,,,,,,,,,,,
아기,소민,소민,0,,,,,,,,,,,,,,
아내,소민,소민,0,,,,,,,,,,,,,,
아닐런,소민,소민,0,,,,,,,,,,,,,,
아동,소민,소민,0,,,,,,,,,,,,,,
아두,소민,소민,0,,,,,,,,,,,,,,
아드님,소민,소민,0,,,,,,,,,,,,,,
아드득,소민,소민,0,,,,,,,,,,,,,,
아들,소민,소민,0,,,,,,,,,,,,,,
아랑곳,소민,소민,0,,,,,,,,,,,,,,
아래,소민,소민,0,,,,,,,,,,,,,,
아래쪽,소민,소민,0,,,,,,,,,,,,,,
아랫사람,소민,소민,0,,,,,,,,,,,,,,
아롱사태,소민,소민,0,,,,,,,,,,,,,,
아리,소민,소민,0,,,,,,,,,,,,,,
아리랑,소민,소민,0,,,,,,,,,,,,,,
아마,소민,소민,0,,,,,,,,,,,,,,
아무,소민,소민,0,,,,,,,,,,,,,,
아버지,소민,소민,0,,,,,,,,,,,,,,
아보,소민,소민,0,,,,,,,,,,,,,,
아부,소민,소민,0,,,,,,,,,,,,,,
아빠,소민,소민,0,,,,,,,,,,,,,,
아숩,소민,소민,-2,,,,,,,,,,,,,,
아쉬움,소민,소민,-2,,,,,,,,,,,,,,
아시,소민,소민,0,,,,,,,,,,,,,,
아아,소민,소민,0,,,,,,,,,,,,,,
아악,소민,소민,0,,,,,,,,,,,,,,
아앙,소민,소민,0,,,,,,,,,,,,,,
아영,소민,소민,0,,,,,,,,,,,,,,
아예,소민,소민,0,,,,,,,,,,,,,,
아우,소민,소민,0,,,,,,,,,,,,,,
아유,소민,소민,0,,,,,,,,,,,,,,
아이,소민,소민,0,,,,,,,,,,,,,,
아이돌,소민,소민,0,,,,,,,,,,,,,,
아이스,소민,소민,0,,,,,,,,,,,,,,
아이스크림,소민,소민,0,,,,,,,,,,,,,,
아이콘,소민,소민,0,,,,,,,,,,,,,,
아작,소민,소민,0,,,,,,,,,,,,,,
아저씨,소민,소민,0,,,,,,,,,,,,,,
아주,소민,소민,0,,,,,,,,,,,,,,
아주머니,소민,소민,0,,,,,,,,,,,,,,
아줌마,소민,소민,0,,,,,,,,,,,,,,
아쥬,소민,소민,0,,,,,,,,,,,,,,
아지트,소민,소민,0,,,,,,,,,,,,,,
아차산,소민,소민,0,,,,,,,,,,,,,,
아치,소민,소민,0,,,,,,,,,,,,,,
아침,소민,소민,0,,,,,,,,,,,,,,
아침밥,소민,소민,0,,,,,,,,,,,,,,
아침식사,소민,소민,0,,,,,,,,,,,,,,
아파트,소민,소민,0,,,,,,,,,,,,,,
아픔,소민,소민,0,,,,,,,,,,,,,,
아현,소민,소민,0,,,,,,,,,,,,,,
아현동,소민,소민,0,,,,,,,,,,,,,,
악마,소민,소민,0,,,,,,,,,,,,,,
악재,소민,소민,0,,,,,,,,,,,,,,
악플,소민,소민,0,,,,,,,,,,,,,,
안감,소민,소민,0,,,,,,,,,,,,,,
안경,소민,소민,0,,,,,,,,,,,,,,
안고,소민,소민,0,,,,,,,,,,,,,,
안나,소민,소민,0,,,,,,,,,,,,,,
안남,소민,소민,0,,,,,,,,,,,,,,
안내,소민,소민,0,,,,,,,,,,,,,,
안내견,소민,소민,0,,,,,,,,,,,,,,
안녕,소민,소민,0,,,,,,,,,,,,,,
안달,소민,소민,0,,,,,,,,,,,,,,
안도,소민,소민,0,,,,,,,,,,,,,,
안뒤,소민,소민,0,,,,,,,,,,,,,,
안드네,소민,소민,0,,,,,,,,,,,,,,
안배,소민,소민,0,,,,,,,,,,,,,,
안보,소민,소민,0,,,,,,,,,,,,,,
안산,소민,소민,0,,,,,,,,,,,,,,
안성탕면,소민,소민,0,,,,,,,,,,,,,,
안심,소민,소민,0,,,,,,,,,,,,,,
안이,소민,소민,0,,,,,,,,,,,,,,
안전,소민,소민,0,,,,,,,,,,,,,,
안정,소민,소민,0,,,,,,,,,,,,,,
안정감,소민,소민,1,,,,,,,,,,,,,,
안주,소민,소민,0,,,,,,,,,,,,,,
안주시,소민,소민,0,,,,,,,,,,,,,,
안주인,소민,소민,0,,,,,,,,,,,,,,
안중,소민,소민,0,,,,,,,,,,,,,,
안쥬,소민,소민,0,,,,,,,,,,,,,,
안질,소민,소민,0,,,,,,,,,,,,,,
안쪽,소민,소민,0,,,,,,,,,,,,,,
안타,소민,소민,0,,,,,,,,,,,,,,
안함,소민,소민,0,,,,,,,,,,,,,,
안해,소민,소민,0,,,,,,,,,,,,,,
알겐,소민,소민,0,,,,,,,,,,,,,,
알겟슴,소민,소민,0,,,,,,,,,,,,,,
알덴떼,소민,소민,0,,,,,,,,,,,,,,
알도,소민,소민,0,,,,,,,,,,,,,,
알림,소민,소민,0,,,,,,,,,,,,,,
알바,소민,소민,0,,,,,,,,,,,,,,
알바생,소민,소민,0,,,,,,,,,,,,,,
알밥,소민,소민,0,,,,,,,,,,,,,,
알법,소민,소민,0,,,,,,,,,,,,,,
알쌈,소민,소민,0,,,,,,,,,,,,,,
알알이,소민,소민,0,,,,,,,,,,,,,,
알짝,소민,소민,0,,,,,,,,,,,,,,
알코올,소민,소민,0,,,,,,,,,,,,,,
알콜,소민,소민,0,,,,,,,,,,,,,,
압구정,소민,소민,0,,,,,,,,,,,,,,
압권,소민,소민,2,,,,,,,,,,,,,,
압니,소민,소민,0,,,,,,,,,,,,,,
압도,소민,소민,0,,,,,,,,,,,,,,
압박,소민,소민,0,,,,,,,,,,,,,,
압승,소민,소민,0,,,,,,,,,,,,,,
압승임,소민,소민,0,,,,,,,,,,,,,,
앞니,소민,소민,0,,,,,,,,,,,,,,
앞다리,소민,소민,0,,,,,,,,,,,,,,
앞뒤,소민,소민,0,,,,,,,,,,,,,,
앞서,소민,소민,0,,,,,,,,,,,,,,
앞전,소민,소민,0,,,,,,,,,,,,,,
앞쪽,소민,소민,0,,,,,,,,,,,,,,
앞치마,소민,소민,0,,,,,,,,,,,,,,
애견,소민,소민,0,,,,,,,,,,,,,,
애기,소민,소민,0,,,,,,,,,,,,,,
애도,소민,소민,0,,,,,,,,,,,,,,
애동지,소민,소민,0,,,,,,,,,,,,,,
애벌레,소민,소민,0,,,,,,,,,,,,,,
애오개역,소민,소민,0,,,,,,,,,,,,,,
애용,소민,소민,0,,,,,,,,,,,,,,
애인,소민,소민,0,,,,,,,,,,,,,,
애인픽,소민,소민,2,,,,,,,,,,,,,,
애정,소민,소민,0,,,,,,,,,,,,,,
애초,소민,소민,0,,,,,,,,,,,,,,
애플,소민,소민,0,,,,,,,,,,,,,,
애호박,소민,소민,0,,,,,,,,,,,,,,
액션,소민,소민,0,,,,,,,,,,,,,,
앤드,소민,소민,0,,,,,,,,,,,,,,
야곱,소민,소민,0,,,,,,,,,,,,,,
야구장,소민,소민,0,,,,,,,,,,,,,,
야근,소민,소민,0,,,,,,,,,,,,,,
야기,소민,소민,0,,,,,,,,,,,,,,
야들야들,소민,소민,1,,,,,,,,,,,,,,
