platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,knu_sentiment_score,knu_total_polarity,knu_matched_count,knu_matched_terms,custom_sentiment_score,custom_total_polarity,custom_matched_count,custom_matched_terms,selected_match_count,raw_candidate_count,removed_overlap_count,food_score_raw,food_matched_count,food_score_norm,price_score_raw,price_matched_count,price_score_norm,service_score_raw,service_matched_count,service_score_norm,atmosphere_score_raw,atmosphere_matched_count,atmosphere_score_norm,final_score_w03,final_score_w05,final_score_w10,final_sentiment_score,final_sentiment_label,zero_reason,trust_weight_available,trust_weight,trust_level,trust_adjusted_sentiment_score,custom_matched_terms_readable,knu_matched_terms_readable
kakao,능동미나리 성수점,Rei,18.0,2025-03-05,,,직원분들이 친절하고 육회비빔밥이 맛있어요. 고추장 육회가 아니라서 덜 자극적이라 좋습니다. 전반적으로 슴슴한데 미나리 곰탕은 생각보다 호불호가 좀 있었어요.,87,False,5.0,3.6,실버 레벨,직원분들이 친절하고 육회비빔밥이 맛있어요. 고추장 육회가 아니라서 덜 자극적이라 좋습니다. 전반적으로 슴슴한데 미나리 곰탕은 생각보다 호불호가 좀 있었어요.,직원분들이 친절하고 육회비빔밥이 맛있어요 고추장 육회가 아니라서 덜 자극적이라 좋습니다 전반적으로 슴슴한데 미나리 곰탕은 생각보다 호불호가 좀 있었어요,0,0,0,0,0,0,0,87,0.0,0.0,0,,0.0,0.0,2,친절하고:service:1:manual_custom_dict:ctx1.0:adj1.0; 맛있어요:food:1:manual_custom_dict:ctx-1.0:adj-1.0,2,4,2,-1.0,1,-1.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"친절하고(서비스, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 반전(-1배), 반영 -1.00)",
kakao,뼈탄집 성수역점,문소빈,1.0,2026-01-16,,,저녁에 먹으러 왔는데 분위기도 너무 좋고 맛있게 먹고 가요!!!!! 9시 쯤에 왔는데 웨이팅은 따로 안하고 들어왓어요,65,True,4.0,4.0,브론즈 레벨,저녁에 먹으러 왔는데 분위기도 너무 좋고 맛있게 먹고 가요!!!!! 9시 쯤에 왔는데 웨이팅은 따로 안하고 들어왓어요,저녁에 먹으러 왔는데 분위기도 너무 좋고 맛있게 먹고 가요 EXCLAM 9시 쯤에 왔는데 웨이팅은 따로 안하고 들어왓어요,0,0,0,0,1,0,1,65,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있게 먹고:food:1:manual_custom_dict:ctx1.5:adj1.5,3,7,4,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있게 먹고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,소문난성수감자탕,1,1.0,2026-04-21,,,"별관 절대 가지 말것 손님하고 기 싸움 열심히 하시고, 맛도 그냥 동네 감자탕집 수준....",51,False,1.0,1.0,브론즈 레벨,"별관 절대 가지 말것 손님하고 기 싸움 열심히 하시고, 맛도 그냥 동네 감자탕집 수준....",별관 절대 가지 말것 손님하고 기 싸움 열심히 하시고 맛도 그냥 동네 감자탕집 수준,0,0,0,0,0,0,0,51,0.0,0.0,2,싸움:-1:knu_word:w1.0:ctx1.0:adj-1.0; 열심히:1:knu_word:w1.0:ctx1.0:adj1.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"싸움(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00) / 열심히(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00)"
kakao,소문난성수감자탕,평점추구미이동진,4.0,2026-01-25,,,감자탕 기본에 한참 모자란데 유명해서 유명한 집,26,False,1.0,3.3,브론즈 레벨,감자탕 기본에 한참 모자란데 유명해서 유명한 집,감자탕 기본에 한참 모자란데 유명해서 유명한 집,0,0,0,0,0,0,0,26,0.0,0.0,2,모자란:-1:knu_word:w1.0:ctx1.0:adj-1.0; 유명한:1:knu_word:w1.0:ctx1.0:adj1.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"모자란(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00) / 유명한(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00)"
kakao,소문난성수감자탕,맛있으면오점,83.0,2025-08-16,,,"부족함 없이 무난한 맛 이었요, 웨이팅 없이 바로 들어갔고 바빠보이셨지만 친절하게 응대해주셨어요🤠",54,False,4.0,4.5,골드 레벨,"부족함 없이 무난한 맛 이었요, 웨이팅 없이 바로 들어갔고 바빠보이셨지만 친절하게 응대해주셨어요🤠",부족함 없이 무난한 맛 이었요 웨이팅 없이 바로 들어갔고 바빠보이셨지만 친절하게 응대해주셨어요,0,0,0,0,0,0,0,54,-0.5,-1.0,1,부족:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,웨이팅 없이:service:2:manual_custom_dict:ctx1.0:adj2.0; 친절하게:service:1:manual_custom_dict:ctx1.0:adj1.0,3,5,2,0.0,0,0.0,0.0,0,0.0,3.0,2,1.5,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"웨이팅 없이(서비스, 긍정(+2), 수동 보완사전, 기본, 반영 +2.00) / 친절하게(서비스, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","부족(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,소문난성수감자탕,바람부는 날에...,65.0,2025-01-30,,,"주변에 오픈한 식당이 없어 예전부터 맛이 별로라 생각않고 갔지만, 종업원 불친절하고 청결한 느낌은 없으며, 소문난 특별한 맛은 없고, 뼈해장국에 시레기는 기본인데 구분하고, 주차장 완비로 안내하는데, 주차장은 없고 노상에 주차하고 관리비를 받네요.",138,True,1.0,3.1,실버 레벨,"주변에 오픈한 식당이 없어 예전부터 맛이 별로라 생각않고 갔지만, 종업원 불친절하고 청결한 느낌은 없으며, 소문난 특별한 맛은 없고, 뼈해장국에 시레기는 기본인데 구분하고, 주차장 완비로 안내하는데, 주차장은 없고 노상에 주차하고 관리비를 받네요.",주변에 오픈한 식당이 없어 예전부터 맛이 별로라 생각않고 갔지만 종업원 불친절하고 청결한 느낌은 없으며 소문난 특별한 맛은 없고 뼈해장국에 시레기는 기본인데 구분하고 주차장 완비로 안내하는데 주차장은 없고 노상에 주차하고 관리비를 받네요,0,0,0,0,0,0,0,138,0.0,0.0,2,청결한:2:knu_word:w1.0:ctx1.0:adj2.0; 분하고:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,2,친절하고:service:1:manual_custom_dict:ctx1.0:adj1.0; 특별한 맛은:food:-1:manual_custom_dict:ctx1.0:adj-1.0,4,8,4,-1.0,1,-1.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"친절하고(서비스, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 특별한 맛은(음식, 부정(-1), 수동 보완사전, 기본, 반영 -1.00)","청결한(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 분하고(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
kakao,이태리국시 성수,쫑♥,1.0,2026-04-23,,,쉬는날 뭐할까 고민하다가 성수가 생각나서 검색해보고 방문했어요~ 분위기 너무 좋고 음식도 맛있었습니다~~^^,60,True,5.0,5.0,브론즈 레벨,쉬는날 뭐할까 고민하다가 성수가 생각나서 검색해보고 방문했어요~ 분위기 너무 좋고 음식도 맛있었습니다~~^^,쉬는날 뭐할까 고민하다가 성수가 생각나서 검색해보고 방문했어요 분위기 너무 좋고 음식도 맛있었습니다 TILDE,0,0,0,0,0,0,0,60,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있었습니다:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있었습니다(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,이태리국시 성수,김소영,2.0,2026-04-22,,,"후기 보고 기대하고 갔지만, 전 좀 실망스러웠네요. 맛은 평범하고, 곱창 파스타는 먹고나서 니글거리고 텁텁헀습니다.",64,True,3.0,3.5,브론즈 레벨,"후기 보고 기대하고 갔지만, 전 좀 실망스러웠네요. 맛은 평범하고, 곱창 파스타는 먹고나서 니글거리고 텁텁헀습니다.",후기 보고 기대하고 갔지만 전 좀 실망스러웠네요 맛은 평범하고 곱창 파스타는 먹고나서 니글거리고 텁텁헀습니다,0,0,0,0,0,0,0,64,0.0,0.0,2,기대:1:knu_word:w1.0:ctx1.0:adj1.0; 실망:-2:knu_word:w1.0:ctx0.5:adj-1.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"기대(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00) / 실망(KNU 원표현, 부정(-2), 사전가중 1.0, 약화(0.5배), 반영 -1.00)"
kakao,이태리국시 성수,wasson,2.0,2026-04-10,,,평일 런치 먹었는데 양도 많고 너무 맛있어요! ㅎㅎ 직원분들도 친절하시고 매장 분위기도 너무 좋네요! 성수 오면 또 방문 하겠습니다~~,75,True,5.0,5.0,브론즈 레벨,평일 런치 먹었는데 양도 많고 너무 맛있어요! ㅎㅎ 직원분들도 친절하시고 매장 분위기도 너무 좋네요! 성수 오면 또 방문 하겠습니다~~,평일 런치 먹었는데 양도 많고 너무 맛있어요 EXCLAM 직원분들도 친절하시고 매장 분위기도 너무 좋네요 EXCLAM 성수 오면 또 방문 하겠습니다 TILDE,0,0,0,0,1,0,0,75,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,5.0,4,양도 많고:food:1:manual_custom_dict:ctx1.0:adj1.0; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5; 친절하시고:service:1:manual_custom_dict:ctx1.0:adj1.0; 좋네요:food:1:manual_custom_dict:ctx1.5:adj1.5,5,7,2,4.0,3,1.3333333333333333,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"양도 많고(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 친절하시고(서비스, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 좋네요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,이태리국시 성수,김롸,1.0,2026-04-08,,,분위기도 너무 좋고 직원분들도 친절하십니다! 막창 넘 맛있어요!!,36,True,5.0,5.0,브론즈 레벨,분위기도 너무 좋고 직원분들도 친절하십니다! 막창 넘 맛있어요!!,분위기도 너무 좋고 직원분들도 친절하십니다 EXCLAM 막창 넘 맛있어요 EXCLAM,0,0,0,0,1,0,0,36,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,4.0,3,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 친절하십니다:service:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.0:adj1.0,4,7,3,2.5,2,1.25,0.0,0,0.0,1.5,1,1.5,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 친절하십니다(서비스, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,이태리국시 성수,유하울,2.0,2026-04-03,,,일단 분위기도 너무 좋고 직원들 착하시고 음식 맛은 뭐 말할 것도 없습니다 너무 맛있습니다 번창하세요,56,True,5.0,5.0,브론즈 레벨,일단 분위기도 너무 좋고 직원들 착하시고 음식 맛은 뭐 말할 것도 없습니다 너무 맛있습니다 번창하세요,일단 분위기도 너무 좋고 직원들 착하시고 음식 맛은 뭐 말할 것도 없습니다 너무 맛있습니다 번창하세요,0,0,0,0,0,0,0,56,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있습니다:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있습니다(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,이태리국시 성수,윤영서,1.0,2026-03-29,,,지인 추천으로 와봤는데 너무 맛있게 잘먹었어요 다음에 또 오고 싶은 맛이에요~ 분위기도 좋아서 데이트 장소나 가족끼리 와도 좋은 것 같아요~ 웨이팅이 있을 수도 있어서 예약하고 오시는 걸 추천해요 !,111,True,5.0,5.0,브론즈 레벨,지인 추천으로 와봤는데 너무 맛있게 잘먹었어요 다음에 또 오고 싶은 맛이에요~ 분위기도 좋아서 데이트 장소나 가족끼리 와도 좋은 것 같아요~ 웨이팅이 있을 수도 있어서 예약하고 오시는 걸 추천해요 !,지인 추천으로 와봤는데 너무 맛있게 잘먹었어요 다음에 또 오고 싶은 맛이에요 분위기도 좋아서 데이트 장소나 가족끼리 와도 좋은 것 같아요 웨이팅이 있을 수도 있어서 예약하고 오시는 걸 추천해요 EXCLAM,0,0,0,0,1,0,0,111,-0.5,-1.0,1,약하고:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,5.0,4,맛있게:food:1:manual_custom_dict:ctx1.5:adj1.5; 잘먹었어요:food:1:extra_zero_fix:ctx1.5:adj1.5; 분위기도 좋아서:atmosphere:1:manual_custom_dict:ctx1.0:adj1.0; 좋은:food:1:manual_custom_dict:ctx1.0:adj1.0,5,12,7,4.0,3,1.3333333333333333,0.0,0,0.0,0.0,0,0.0,1.0,1,1.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있게(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 잘먹었어요(음식, 긍정(+1), 0점 보완표현, 강화(1.5배), 반영 +1.50) / 분위기도 좋아서(분위기, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 좋은(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","약하고(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,이태리국시 성수,전유진,1.0,2026-03-29,,,분위기도 너무 좋고 너무 맛있어요!,19,True,5.0,5.0,브론즈 레벨,분위기도 너무 좋고 너무 맛있어요!,분위기도 너무 좋고 너무 맛있어요 EXCLAM,0,0,0,0,1,0,0,19,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,태양곱창 성수,빵글이 김진수,233.0,2025-11-23,,,"진짜 명관은 홍보 같은거 안하죠. 여기는 인스타, 블러그,리뷰조작질 어마어마 합니다. 역대급임.. 임대비,천문학적 홍보비 지출인 매장인데 음식,서비스,인테리어 품질이 좋을수가 없죠, 결국 다 소비자만 손해보는것",117,True,1.0,3.0,골드 레벨,"진짜 명관은 홍보 같은거 안하죠. 여기는 인스타, 블러그,리뷰조작질 어마어마 합니다. 역대급임.. 임대비,천문학적 홍보비 지출인 매장인데 음식,서비스,인테리어 품질이 좋을수가 없죠, 결국 다 소비자만 손해보는것",진짜 명관은 홍보 같은거 안하죠 여기는 인스타 블러그 리뷰조작질 어마어마 합니다 역대급임 임대비 천문학적 홍보비 지출인 매장인데 음식 서비스 인테리어 품질이 좋을수가 없죠 결국 다 소비자만 손해보는것,0,0,0,0,0,0,0,117,0.0,0.0,2,좋을:2:knu_word:w1.0:ctx1.0:adj2.0; 손해:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"좋을(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 손해(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
kakao,훼미리손칼국수보쌈,참기름막국수,70.0,2026-01-04,,,다 괜찮은데 주문 권유 대답하기 귀찮네요,22,False,3.0,3.9,실버 레벨,다 괜찮은데 주문 권유 대답하기 귀찮네요,다 괜찮은데 주문 권유 대답하기 귀찮네요,0,0,0,0,0,0,0,22,0.0,0.0,3,괜찮:1:knu_word_root:w0.65:ctx1.0:adj0.65; 하기:1:knu_word_root:w0.65:ctx1.0:adj0.65; 귀찮:-2:knu_word_root:w0.65:ctx1.0:adj-1.3,0.0,0.0,0,,3,3,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"괜찮(KNU 어근, 긍정(+1), 사전가중 0.65, 기본, 반영 +0.65) / 하기(KNU 어근, 긍정(+1), 사전가중 0.65, 기본, 반영 +0.65) / 귀찮(KNU 어근, 부정(-2), 사전가중 0.65, 기본, 반영 -1.30)"
