split,platform,store_name,account_id,account_review_count,visit_date,visit_count,review_text,review_length,has_photo,rating,account_avg_rating,trust_score,manual_label,pred_label,trust_reasons,has_generic_praise,generic_count,generic_without_detail,has_number_detail,number_detail_count,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,error_direction,error_type
train,kakao,굴다리식당,간짜장,46,2025-12-12,,가격 양심 디졋누..,11,0,1.0,2.2,1.0,0,1,short_review:-1 | has_detailed_negative:+2,0,0,0,0,0,0,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,기타 FP 오분류
train,naver,금금 성수점,gre****,67,2026-04-27,1.0,익숙한 듯 익숙하지 않은 맛. 감칠맛이 좋고 두부와 수육 등 토핑도 매우 훌륭하다. 정말 맛있는 비빔국수!! 추천한다,65,1,,,-1.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_50:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,3,0,0,0,1,0,0,0,0,1,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,이태리국시 성수,경준,5,2026-04-30,,"우선 내부 분위기가 개인적으로 너무 좋았습니다. 음식들은 뭔가 특별하지 않은듯 하지만, 입에 감기며 익숙함 속에 새로운 맛을 느끼는 음식들이였습니다. 맛있어서 다음에 성수올 일 있으면 또 와보고자 합니다",113,1,5.0,3.4,-0.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | category_count:+1 | has_detailed_negative:+2 | has_photo:+0.5,1,2,0,0,0,0,0,0,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,이태리국시 성수,윤영서,1,2026-03-29,,지인 추천으로 와봤는데 너무 맛있게 잘먹었어요 다음에 또 오고 싶은 맛이에요~ 분위기도 좋아서 데이트 장소나 가족끼리 와도 좋은 것 같아요~ 웨이팅이 있을 수도 있어서 예약하고 오시는 걸 추천해요 !,111,1,5.0,5.0,0.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | category_count:+3 | has_detailed_negative:+2 | has_photo:+0.5,1,4,0,0,0,0,0,1,1,1,0,0,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,이태리국시 성수,늘 그자리에..,1,2026-04-07,,친구랑 성수데이트~~♡ 맛집은 요기요기 이태리국시 독특해서 왔더니 역시나 메뉴가 퓨전식이네요. 왜 와서 꼭 먹어보란지 알겠어요~~ 두리서 세개는 거뜬히 먹어요 ㅋㅋ,91,1,4.0,4.0,-1.0,1,0,no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+1 | has_photo:+0.5,1,1,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,태양곱창 성수점,seo****,14,2026-03-08,1.0,양이 진짜 많고 앞으로 성수에서 겁창 먹는다면 여기에서만 먹을 거 같아요,40,1,,,2.0,0,1,first_visit_short:-1.5 | category_count:+1 | has_detailed_negative:+2 | has_photo:+0.5,0,0,0,0,0,1,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,옥동식,눈먼지,54,2026-04-09,2.0,캐치 테이블 앱으로 웨이팅 신청. 2시간 반 걸린 후 입장. 맛은 좋음. 재방문 의사 있음,50,1,,,7.5,0,1,category_count:+1 | has_number_detail:+2 | has_detailed_negative:+2 | revisit:+1 | account_review_count_over_50:+1 | has_photo:+0.5,1,1,0,1,1,0,1,0,0,0,1,0,FP: 가짜 리뷰를 실제로 분류,숫자 정보 과대 반영
train,kakao,굴다리식당,if,10,2026-04-05,,저는 진짜 너무 맛있어요 주민인데 한 20번 갔어요 평점이 낮길레 달아봐요ㅠㅠ,43,0,5.0,4.1,4.0,0,1,category_count:+1 | has_number_detail:+2 | has_detailed_negative:+2 | kakao_5star_short_praise:-1,1,1,0,1,1,0,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,숫자 정보 과대 반영
train,kakao,능동미나리 성수점,송먹깹,74,2025-08-16,,무난하게 맛있으나 웨이팅할정도는 X,19,1,4.0,3.9,0.5,0,1,short_review:-1 | short_generic_review:-2 | no_number_detail_with_praise:-1 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_50:+1 | has_photo:+0.5,1,1,0,0,0,0,0,0,0,0,1,0,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,naver,조선시대,seo****,10,2026-04-29,1.0,막걸리가 진짜 맛잇어오 ㅠㅠㅠㅠ 너무 예쁘게 꾸며져 잇어서 재방뭉인데 n번째 방문할게요 ㅎㅎ,51,1,,,0.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+1 | has_detailed_negative:+2 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,naver,금금 성수점,W3wWr,48,2026-02-21,1.0,보리된장국수 생각보다 된장맛이 안나구 마제소바 같아서 너무 신기했어요 ! 완전 맛있었습니다 ㅜㅠ 튀겨진두부도 맛있고 수육 올라간 게 완전 킥이었습니다 ! 묵은지도 맛있었어서 고민하다가 시킨게 후회될정도로 너뮤 맛있었어요 !!! 잘먹었습니당 🙇🏻‍♀️✨🫶🏻,142,1,,,-0.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit:-0.5 | has_menu:+1.5 | has_photo:+0.5,1,4,0,0,0,1,0,0,0,0,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,홍대 육지,갱38,84,2026-04-25,1.0,오 그간 먹은 고기 중에 진짜 좋았던 것 같아용ㅎㅎ 친절하게 구워주시고 하나하나 신경써주셔서 더 기분좋게 나옵니다 감사해용,68,1,,,2.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+2 | has_detailed_negative:+2 | account_review_count_over_50:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,1,0,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,kakao,굴다리식당,matt,51,2026-02-28,,고향에 맛.. 진짜 맛있어요~!,17,0,4.0,3.7,0.0,0,1,short_review:-1 | short_generic_review:-2 | no_number_detail_with_praise:-1 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_50:+1,1,1,0,0,0,0,0,0,0,0,1,0,FP: 가짜 리뷰를 실제로 분류,일반적 칭찬 리뷰 판별 실패
train,kakao,원조조박집 본관,리커버리,4535,2025-06-03,,3층까지 있다. 동치미 깔끔하다.,18,0,5.0,4.2,1.5,0,1,short_review:-1 | category_count:+1 | account_review_count_over_100:+1.5,0,0,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,기타 FP 오분류
train,kakao,굴다리식당,김치찌기러버❤️,19,2026-03-22,,까칠한 시골할머니 김치찌기.,15,1,4.0,4.7,1.0,0,1,short_review:-1 | has_menu:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,사진 등 메타데이터 과대 반영
train,naver,소문난성수감자탕,프로키온95,349,2026-02-11,1.0,맛집이라 그런지 역시 웨이팅이 기네요 맛은 평범했지만 양이 많아서 만족스럽네오,43,0,,,1.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+1 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,훼미리손칼국수보쌈,맛집평론가,171,2025-12-11,,수육이 찐,5,1,5.0,3.4,1.5,0,1,short_review:-1 | ultra_short_review:-1 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,사진 등 메타데이터 과대 반영
train,kakao,능동미나리 성수점,미옥,1,2025-10-22,,"웨이팅했는데 회전율 빨라서 금방 입장했어요 육회비빔밥, 미나리곰탕, 육전 이렇게 맛있게 잘 먹었습니다 다음에 또 방문할게요 잘 먹고갑니다~",77,0,5.0,5.0,-0.5,1,0,no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2 | kakao_5star_short_praise:-1,1,1,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,태양곱창 성수점,tot****,77,2026-04-29,1.0,들깨를 가득 넣어 먹으면 더더 맛있는 곱창전골이에요! 리뷰쓰면 서비스를 주셔서 더 좋습니당,50,1,,,-0.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | account_review_count_over_50:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,1,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,금금 성수점,홍태식이,31,2026-04-12,1.0,"보리된장고기국수랑 들기름통밀국수, 묵은지참치말이 먹었습니다! 음식 너무 맛있게 잘먹었습니다! 다음번에 또 방문하겠습니다 ㅎㅎ",69,1,,,-1.5,1,0,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,능동미나리 성수점,솜땀,4,2025-09-24,,육회비빔밥이 너무 맛있었음. 간장베이스 육빔은 처음인데 맛있어서 다음에 또 오고 싶을 정도! 육회비빔밥 별로 안좋아하는 친구도 잘먹었음!!,77,1,5.0,3.0,-2.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_under_5:-2 | has_menu:+1.5 | category_count:+1 | has_photo:+0.5 | kakao_5star_short_praise:-1,1,3,0,0,0,0,0,0,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,능동미나리 성수점,🩵,94,2025-04-14,,무난해요 근데 넘비쌈 ㅠ,13,0,3.0,3.9,1.5,0,1,short_review:-1 | has_menu:+1.5 | account_review_count_over_50:+1,0,0,0,0,0,0,0,0,0,0,1,0,FP: 가짜 리뷰를 실제로 분류,기타 FP 오분류
train,kakao,태양곱창 성수점,영쏘,256,2025-02-27,,아는 곱창맛 ㅎㅎ 맛있긴 맛있음 양이 많고 곱창 크기가 크다 개좋음,37,1,4.0,4.4,1.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,3,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,kakao,장인닭갈비 홍대점,안선희,9,2026-03-18,,홍대역 맛집이라고 해서 방문했는데 닭갈비 퀄리티가 끝내주는데요 여기에 모짜렐라 치즈까지 곁들여 주니 2배로 더 맛있었구요 볶음밥은 필수! 너무 맛있어서 입이 즐거웠어요,93,0,5.0,5.0,1.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_under_10:-1 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2,1,3,0,0,0,0,0,0,0,1,0,0,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,황금콩밭,intermission1,639,2025-12-17,2.0,자주 가는 곳이에요:) 윗쪽에 같은 곳에서 하시는 만두? 국수?가게가 있어서 가봤다가 메뉴가 애매해서 그냥 황금콩밭으로 ㅎㅎ 역시 여기가 좋다며.. 반찬들이 다 간간하게 맛있고 두부도 넘 고소합니다,110,1,,,2.5,0,1,no_number_detail_with_praise:-1 | generic_negative_without_detail:-2 | has_menu:+1.5 | category_count:+1 | revisit:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,1,0,0,0,0,1,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,능동미나리 성수점,허지환,127,2025-07-20,,간이 살짝 슴슴하지만 정성과 건강을 챙겨주시는것같습니다.,31,1,4.0,4.4,1.0,0,1,account_review_count_over_100:+1.5 | has_photo:+0.5 | kakao_high_avg_short_low_specificity:-1,0,0,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,사진 등 메타데이터 과대 반영
train,kakao,원조조박집 본관,공익을 위한 솔직한 리뷰,576,2025-04-09,,맛있다고 해서 굳이굳이 찾아갔는데 그냥 돼지갈비집. 수원에 있는 마포본가 갔을때의 그런 웅장함이 없네요. 재방문의사 X 최악은 아니라서 별은 하나 더 준거지 다른 이유 X,95,0,2.0,2.7,-1.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | generic_negative_without_detail:-2 | has_menu:+1.5 | account_review_count_over_100:+1.5,1,3,0,0,0,0,0,0,0,0,1,1,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,능동미나리 성수점,이현제,185,2025-07-22,,올해 먹은 한식 중 손에 꼽게 맛있네요 음식이 간편하면서도 깔끔해요 그리고 직원 분들 엄청 친절하십니다!,58,0,5.0,4.9,0.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | category_count:+2 | account_review_count_over_100:+1.5 | kakao_5star_short_praise:-1,1,2,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,금금 성수점,벼랑 위의 을차,1,2026-04-04,1.0,"친구랑 오랜만에 만났는데 성수 팝업 들렀다 밥 먹기 좋네요. 메뉴도 간결하고, 깔끔해요. 국수 먹었는데 상큼하고 맛있어요. 묵은지 문어 국수 맛있고 담엔 다른 것도 먹으러 올 거 같아요. 간단하게 친구 연인이랑 먹기 좋아요",124,1,,,-3.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | first_visit:-0.5 | category_count:+2 | has_photo:+0.5,1,4,0,0,0,1,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,능동미나리 성수점,서른의맛,1,2026-01-26,,육회비빔밥 주문해서 먹어봤는데요 참기름향 너무 고소해고 육회와 간장소스와의 조화도 최고였습니다~~ 다음에도 기회만되면 지주가서 먹고싶어요!!,78,0,5.0,5.0,-2.5,1,0,no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+1 | kakao_5star_short_praise:-1,1,1,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,이태리국시 성수,뿌꾸뿌,7,2026-04-05,,피자 너무 맛있었습니다! 곱창 파스타는 간이 좀 쎈편이었어요ㅠㅠ,35,1,4.0,4.9,0.0,0,1,no_number_detail_with_praise:-1 | account_review_count_under_10:-1 | has_menu:+1.5 | has_photo:+0.5,1,1,0,0,0,0,0,0,0,1,0,0,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,마포양지설렁탕,du****,1380,2026-01-15,3.0,육수도 진하고 고기 재료도 신선하고 맛있어요,24,1,,,0.5,0,1,short_review:-1 | short_generic_review:-2 | no_number_detail_with_praise:-1 | has_menu:+1.5 | revisit:+1 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,1,0,0,0,0,1,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,kakao,굴다리식당,스댕,2,2026-02-12,,저 진짜 길냥이입맛인데..여긴 좀 그랬어요 ㅠㅠ,26,0,2.0,3.5,0.0,0,1,short_review:-1 | account_review_count_under_5:-2 | category_count:+1 | has_detailed_negative:+2,0,0,0,0,0,0,0,0,1,1,0,0,FP: 가짜 리뷰를 실제로 분류,기타 FP 오분류
train,kakao,황금콩밭,정직하게 살자.,267,2026-01-25,,음식점 쌀 원산지 거짓표시 2025.08.29 표시변경 국립농산물품질관리원 경기지원장,47,0,1.0,1.4,1.5,0,1,account_review_count_over_100:+1.5,0,0,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,기타 FP 오분류
train,kakao,소문난성수감자탕,핫초코,6,2025-12-13,,약간 헛소문? 헛소문이 난거같네요,18,0,1.0,1.7,-4.0,1,0,short_review:-1 | low_information_review:-2 | account_review_count_under_10:-1,0,0,0,0,0,0,0,0,0,1,0,0,FN: 실제 리뷰를 가짜로 분류,짧지만 실제 경험 리뷰
train,kakao,소문난성수감자탕,칼레,27,2025-03-02,,영등포역 앞 스탠그릇에 뼈다귀 팔던 그 맛,23,0,3.0,3.1,-3.0,1,0,short_review:-1 | low_information_review:-2,0,0,0,0,0,0,0,0,0,0,0,0,FN: 실제 리뷰를 가짜로 분류,기타 FN 오분류
train,kakao,태양곱창 성수점,an927,1,2025-02-12,,평소에도 야채곱창에 당면이랑 깻잎이 많이 들어간 것을 좋아하는 편인데 당면이랑 깻잎을 많이 주셔서 만족했어요 사장님이 인심이 좋으셔서 야채곱창 싸억을 깻잎도 계속해서 가져다 주셨어요~너무 맛있게 잘 먹었습니다~,117,0,5.0,5.0,-2.5,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+1,1,2,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,일등식당,이땜땜이,1197,2026-02-08,1.0,"해장국 8,000원!! 진짜 너무 맛있었어요. 고기도 부드럽고 국물도 맑고!!",43,1,,,6.0,0,1,first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | has_number_detail:+2 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,1,1,1,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,숫자 정보 과대 반영
train,kakao,이태리국시 성수,Alec,1,2026-04-21,,The atmosphere was very pleasant! Our food was delicious and the meals were great portion sizes! Really recommend the 곱창 치즈 돌솥파스타! Definitely recommend a visit!,160,1,5.0,5.0,-1.0,1,0,account_review_count_is_1:-3 | has_menu:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,메뉴 언급 반영 부족
train,naver,굴다리식당,선넘네90,437,2025-11-23,1.0,정겹고 토속적인 곳. 이 반찬도 잘 나오고 김도 주셔요. 김치찌개 제육볶음 다 맛있습니다,49,1,,,0.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,금금 성수점,난완쟈님,41,2026-02-24,1.0,고기국수랑 문어간장비빔밥 꼭 같이드세요 진짜 맛있어요! 찬으로나오는 갓장아찌 진짜 맛있네요👍,51,1,,,0.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | category_count:+1 | has_detailed_negative:+2 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,금금 성수점,횾지니,26,2026-03-15,1.0,금금 처음 왔는데 맛있어요😋 외국인 친구 데려와도 좋을거 같아요! 보리된장국수 강추입니듀 근데 좌석 간격은 좁아서 옆테이블이랑 가깝습니다ㅠ,77,1,,,-3.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+1 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,금금 성수점,Sean9379,252,2026-02-20,1.0,여기는 무조건! 마제소바와 묵은지참치를 함께 먹어야해요… 진짜 너무 맛있어요… 최고입니다!!! 웨이팅이 긴 이유가 있어요 ㅎㅎ 정말 맛있었습니다!!,82,1,,,3.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit:-0.5 | category_count:+2 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5,1,3,0,0,0,1,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,소문난성수감자탕,허니자몽블랙티,4,2025-04-11,,여기를 왜 줄서서 먹는지 잘 모르겠습니다…,23,0,1.0,1.0,-2.0,1,0,short_review:-1 | account_review_count_under_5:-2 | category_count:+1,0,0,0,0,0,0,0,0,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,기타 FN 오분류
train,kakao,능동미나리 성수점,Kyle Hyun,2,2025-11-24,,육회 비빔밥에 육회는 얼어있고 식기에서는 물비린내 납니다,31,0,1.0,3.0,-0.5,1,0,account_review_count_under_5:-2 | has_menu:+1.5,0,0,0,0,0,0,0,0,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,메뉴 언급 반영 부족
train,kakao,대성갈비,YQ,184,2026-01-21,,잘되는 집은 이유가 있다. 공기밥 클라스 보소. 고기양도 돼지갈비 1인분 200g임.,47,1,5.0,3.9,5.5,0,1,has_menu:+1.5 | has_number_detail:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,1,1,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,숫자 정보 과대 반영
train,naver,소문난성수감자탕,jus****,1240,2026-02-08,1.0,성수동은 젊은이의 성지다 뻘쭘했다 그러나 그 와중에 이 메뉴는 어긋나지않았다~~맛있게 먹었다 성수동의 소문난 감자탕은 핫플이다,70,1,,,-4.5,1,0,generic_without_detail:-3 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,1,0,0,1,0,0,0,0,1,1,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,마포양지설렁탕 도화점,맛없는거 먹으면 화냄,352,2026-02-02,,겨울에 먹으면 왕맛도리 김치도 매우맛남,21,1,5.0,3.9,2.5,0,1,short_review:-1 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5,0,0,0,0,0,0,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
train,naver,소문난성수감자탕,제제3129,235,2025-12-11,1.0,여전히 맛있어요! 외국분들이 알아서 잘 찾아오시네요^^,30,1,,,0.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | has_menu:+1.5 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,이태리국시 성수,예소,1,2026-03-29,,매장 너무 쾌적하고 좋아용 대창파스타가 별미면서 완전맛있어요 ㅠㅠ 오는 이유 대창파스타 하나로 설명가능해요 직원분도 친절하시구 재방문의사 또 있습니다~!,85,1,5.0,5.0,-1.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | has_menu:+1.5 | category_count:+2 | has_photo:+0.5,1,3,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,금금 성수점,skw****,22,2026-04-02,1.0,메뉴도 담백하고 진짜 너무너무 맛있어요!!! 성수에서 이정도 가격에 퀄리티 진짜 미쳤어요… 다들 꼭 가세요! 재방문의사 100프로 입니다!!!,79,1,,,0.0,0,1,no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+1 | has_detailed_negative:+2 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,1,0,0,0,1,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,소문난성수감자탕,dlwndksl,15,2026-03-03,,왜 이렇게까지 줄을 서는 맛인지는 아직도 의문 정말 평범한 감자탕 맛이에요 줄서서 먹으면 오히려.. 실망만 더 커질 것 같아요.. 개인적으로는 오이가 제일 맛있었어요 서비스 친절도는 보통,104,0,1.0,3.3,-2.0,1,0,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | generic_negative_without_detail:-2 | category_count:+2,1,2,0,0,0,0,0,0,0,0,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,락희옥 마포본점,유슐랭,22,2026-04-18,,가격은 있지만 대부분 요리가 맛있습니다.,22,0,3.0,3.5,-2.0,1,0,short_review:-1 | short_generic_review:-2 | no_number_detail_with_praise:-1 | has_detailed_negative:+2,1,1,0,0,0,0,0,0,0,0,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,kakao,소문난성수감자탕,HS,1,2025-01-17,,너무 불친절해서 맛있는지도 모르겠네요…,21,0,2.0,2.0,-5.0,1,0,short_review:-1 | strong_generic_praise:-1 | short_generic_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-3 | category_count:+1 | has_detailed_negative:+2,1,2,0,0,0,0,0,1,1,1,0,0,FN: 실제 리뷰를 가짜로 분류,일반적 칭찬 표현으로 인한 오분류
train,naver,금금 성수점,bli****,34,2026-04-22,1.0,평일 저녁에 대기 없이 입장했어요! 맛있는 한식 메뉴가 많고 다이어트 중에도 부담없이 먹을 수 있는 정도라 좋아요 ~~ 🙌🏻💗,70,1,,,0.0,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+2 | has_detailed_negative:+2 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,0,0,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,naver,할머니의 레시피,유리하늘37,937,2025-04-11,1.0,점심특선으로 먹었는데 정갈하고 맛있어요.가격도 착하고 친절해요.,35,1,,,1.5,0,1,strong_generic_praise:-1 | no_number_detail_with_praise:-1 | first_visit_short:-1.5 | category_count:+2 | has_detailed_negative:+2 | account_review_count_over_100:+1.5 | has_photo:+0.5 | naver_first_visit_short_praise:-1,1,2,0,0,0,1,0,0,0,0,1,1,FP: 가짜 리뷰를 실제로 분류,방문 맥락 표현 과대 반영
train,kakao,소문난성수감자탕,스스,52,2025-08-06,,뭔가 디게 구수하고 담백하고 맛있음 난 이상하게 감자국이 더 맛나게 느껴져서 감자국으로 먹지만 여럿이면 전골로 해야 쫄깃한 수제비 먹을수 있다는 점,82,0,5.0,3.4,2.5,0,1,no_number_detail_with_praise:-1 | has_menu:+1.5 | category_count:+1 | account_review_count_over_50:+1,1,1,0,0,0,0,0,0,0,0,1,0,FP: 가짜 리뷰를 실제로 분류,메뉴 언급 과대 반영
