store,account_id,account_review,visit_date,visit_count,verification,review,review_text,photo,manual_label
이태리국시 성수,kim****,25,2026.02.21,1번째 방문,영수증,맛있습니다 분위기는 성수동 답게 너무좋구 다만 음식나오는데 좀 걸려서 시간 너무 촉박하지만 않게 오시면 좋을 것 같아여 한국 이탈리아 반씩 섞여있는 퓨전요리 잘 먹었습니다~,96,TRUE,
이태리국시 성수,코코나루53,25,2026.04.09,1번째 방문,영수증,"회사 근처에 있어서 동료들과 함께 맛집 찾다가 들렀는데, 기대 이상으로 좋은곳을 찾은것같아요. 음식도 예쁘게 담겨서 맛깔스럽고, 식당 분위기도 좋고, 잘 온것같아요~ 또올게요",97,TRUE,
이태리국시 성수,현주랄까,25,2026.05.02,1번째 방문,영수증,대창 파스타 강추… 얼큰한데 대창먹으면 느끼해서 파스타 느낌 확나고 돌솥이라 끝까지 음식이 따뜻했어요 그리고 의외로 피자가 제일 맛있었어요 부담스럽지 않고 산뜻하고 샐러드보다 피자가 나을듯!,106,TRUE,
이태리국시 성수,Joon82,25,2026.02.18,1번째 방문,영수증,한마디로 자극적이지 않은데 계속 생각나는 집이에요 파스타가 전체적으로 간이 세지 않아서 먹는 동안 속이 편했고 소스가 면에 겉돌지 않아서 좋았어요 파스타도 좋지만 리조토가 더 맛있었어요 한국적인 느낌이 좋았어요,117,TRUE,
이태리국시 성수,아현4358,25,2026.04.04,1번째 방문,영수증,대창 파스타랑 시그니처인 마늘 크림 리조또 먹었어요!! 크림 싫어하는 남자친구도 파스타보다 리조또가 더 맛있다고 잘 먹었습니당 🙂‍↕️🙂‍↕️ 한식과 양식의 중간 느낌이라 색다른 맛 느끼기에 좋아요!!! ♥️♥️,118,TRUE,
이태리국시 성수,재이희,25,2026.01.11,1번째 방문,예약,한식과 양식이 퓨젼된 것 같은 맛! 이태리국시 라는 이름에 걸맞는 듯한 맛이었습니다 뇨끼 소스가 짭조름하니 맛있었어요 뇨끼만 두 그릇 시켜서 나눠먹었습니다 😚 나머지 파스타들도 맛있었는데 갈비 리소토가 특히 맛있었습니다 깍두기 김치찌개에 졸인 리소토 맛이었어요 한식 러버라 제일 취향이었습니다,163,TRUE,
이태리국시 성수,은2399,24,2026.04.05,1번째 방문,영수증,"음식 맛있고, 장소가 넘 좋아요~",18,TRUE,1
이태리국시 성수,공쥬 님,24,2026.05.03,1번째 방문,영수증,생각한것보다 맛있어서 놀랐습니다 😊 맛집 인정,25,TRUE,1
이태리국시 성수,gap****,24,2026.04.09,1번째 방문,영수증,처음 방문했는데 너무 맛있어요.. 또 방문할 거 같습니다👍🏻,33,TRUE,
이태리국시 성수,twokong,24,2026.03.09,1번째 방문,영수증,너무 맛있어요! 대창돌솥파스타 너무 맛있고 피자랑 같이 먹으니 좋아요❤️🩷💖,42,TRUE,
이태리국시 성수,dob****,24,2026.04.02,1번째 방문,영수증,음식 사진이 정말 잘 나오는 가게! 조명 훔쳐가고싶네요 칼칼하면서 고소한 파스타에요,46,TRUE,
이태리국시 성수,칙칙폭12,24,2026.05.05,1번째 방문,영수증,요리가 색다르고 맛있는데 대체적으로 간이 좀 쎈편이예요 알배기 숯불갈비샐러드 강추예요,47,TRUE,
이태리국시 성수,해피트리42,24,2026.05.04,1번째 방문,영수증,서울숲나들이 왔다가 검색해보고왔어요 퓨전스타일파스타라 재미있네요 바지락아낌없이 듬뿍 잘 먹었습니다~^^,57,TRUE,
이태리국시 성수,재래키,24,2026.04.22,1번째 방문,영수증,부산에서 이거먹으려고 성수왔어요 ^^ !! 곱창파스타 오시면 꼭 드십시오 🐷🐷🐷 진짜 마슀습니다 ;;;,57,TRUE,
이태리국시 성수,scotty32465,24,2026.05.09,2번째 방문,영수증,파스타 종류가 정말 맛있었어요! 부모님도 좋아하셨네요 직원분들도 친절하시고 매장도 크고 청결해서 모임하기 좋아요^^,64,TRUE,
이태리국시 성수,che****,24,2026.05.04,2번째 방문,영수증,파스타 먹고 싶어서 왔는데 부모님과 아이 니즈를 만족시켜줘서 좋았어요~ 주차가 다소 불편한점이 있지만 공용주차장이 많이 있는편이라 괜챦았어요,78,TRUE,
이태리국시 성수,gs****,24,2026.04.12,1번째 방문,영수증,대구에서 bts콘서트왔다가 성수에 와서 점심식사를 했어요~~~ 대창 좋아해서 대창 파스타 먹으러 온건데 리조또랑 알배추샐러드도 맛있게 먹었어요,79,TRUE,
이태리국시 성수,khj24,24,2026.04.11,1번째 방문,영수증,성수 서울숲 데이트 하러 온김에 온 이태리국시 성수점입니다 한국 퓨전 양식 좋아하는 사람이라면 만족하면서 먹을수 있을만한 집입니다 특히 빈계마늘리조또랑 갈비 알배추 샐러드가 맛있네요~,102,TRUE,
이태리국시 성수,hermoseoy,24,2026.05.05,1번째 방문,영수증,남친이랑 오랜만에 성수와서 데이트하다가 여기 맛잇다 그래서 찾아왓는데 맛있엇구 분위기더 나쁘지 않아서 만족스럽게 식사하구 갓어용 다음에 가족들이랑 오거나 남친이랑 또 오고싶어졋어요 ! ☺️,105,TRUE,
이태리국시 성수,red****,24,2026.02.16,1번째 방문,영수증,와..오래기다릴만한 맛 인정입니다. 대창파스타 진짜 느므느므 맛있어요 조금만 덜 기다리면 좋았겠지만ㅜㅜ 담에는 예약하고 다시 꼭 와서 대창 곱창 스파게티 하나씩 시켜먹을래요 피 자도 무척맛있습니다~~~~♡,114,TRUE,
이태리국시 성수,헤이즐넛넛,24,2026.03.17,1번째 방문,영수증,곱창파스타가 신기해서 방문했는데 맛있어요!! 바지락파스타는 바지락 짬뽕 맛이구 국물이 찐하고 바지락이 푸짐해서 맛있습니다! 새로운 경험 하고 가네요~ 화욜 저녁에 예약 안하고 방문했는데 창가 자리 앉아서 좋았습니다,119,TRUE,
이태리국시 성수,박블리7720,24,2026.02.21,1번째 방문,영수증,웨이팅 30분 이내로 들어왔구 앞에 큐알로 줄서기 했습니다 ! 주말인데도 생각보다 금방 순환이 돼서 곧 바로 들어갔던거 같아요 한남점 방문 하고 성수점 방문 했는데 성수 나름 대로 분위기도 좋았습다!! 잘 먹고 가용,120,TRUE,
이태리국시 성수,스스무23,24,2026.03.19,1번째 방문,영수증,"이태리국시에 다녀왔는데 정말 만족스러운 식사였습니다! 우선 매장 분위기가 차분하고 모던해서 데이트하기에 딱 좋더라고요. 사진 속 샐러드 피자는 신선한 채소가 듬뿍 올라가 있어서 입맛을 돋우기에 최고였고, 도우도 쫄깃해서 마지막 한 입까지 맛있게 먹었습니다. 함께 주문한 파스타는 소스가 진하고 면의 식감이 살아있어 깊은 풍미를 느낄 수 있었어요. 한식과 이탈리안의 조화가 이색적이면서도 익숙한 맛이라 누구와 와도 호불호 없이 즐길 수 있는 곳인 것 같습니다. 재방문 의사 100%예요!",271,TRUE,
이태리국시 성수,쑤2790,23,2026.04.14,1번째 방문,영수증,분위기도 좋고 맛있어요~👍😋,15,TRUE,1
이태리국시 성수,Lemons,23,2026.04.16,1번째 방문,영수증,"음식도 너무 맛있고, 매장 분위기도 좋아요! 맛있게 잘먹었습니다🙂",36,TRUE,
이태리국시 성수,gre****,23,2026.05.05,1번째 방문,영수증,리뷰보고 방문해보았는데 너무 맛있게 잘 먹었어요! 다음에 또 방문하고 싶어요,42,TRUE,
이태리국시 성수,Terra Bella,23,2026.03.28,1번째 방문,영수증,이태리국시 맛있어요!!! 뇨끼 진짜 맛있었구!! 대창파스타도 맛있었어요 ㅎㅎ,42,TRUE,
이태리국시 성수,우주최강최강,23,2026.04.09,1번째 방문,영수증,다같이 모임하기 좋은 장소인거 같아요! 메뉴도 하나하나 너무 맛있었습니다~~ 뇨끼 장난아니고 감튀도 바삭바삭하고 리조또 진짜 추천입니다~~,77,TRUE,
이태리국시 성수,jae****,23,2026.03.15,1번째 방문,영수증,부모님이랑 서울숲 나들이 나왔다가 먹으러 왔는데 다들 맛있게 잘 먹었어요~~! 피자가 짱 맛있스빔다 .. 곱창파스타랑 빠에아는 매콤하게 맛있어요,80,TRUE,
이태리국시 성수,chicha14,23,2026.04.11,1번째 방문,영수증,처음 방문해 보았는데 분위기도 좋고 메뉴도 다양하고 음식도 맛있어서 친구와 즐거운 시간 보냈습니다 ㅎㅎ 다음에 다른 메뉴 먹어보러 또 방문해야겠어요 ㅎㅎ👍👍,87,TRUE,
이태리국시 성수,Ssong8647,23,2026.04.24,1번째 방문,영수증,파스타 종류가 다양한데 다 새로운 것들이라 좋았어요! 음식 더 너무 맛있구 에이드도 너무 맛있어요..🥹 식당 분위기도 좋아서 파스타 먹기에 좋아용 단체로 와도 좋구 데이트로 와두 너무 좋을 것 같아욤 맛있게 먹구 갑니다🖤,123,TRUE,
이태리국시 성수,비비드수,23,2026.01.10,1번째 방문,영수증,성수맛집 찾으려다가 발견한 곳! 메뉴도 특별하고 너무 맛있어 보여서 거리가 있어도 방문했어요 :) 인테리어도 깔끔하고 맛있네요! 느끼할줄 알았는데 소스가 매콤하고 곱창도 곱이 실해서 너무 맛있어요! 피자도 신선하고 매력있어요! 다 맛있어서 재방문 각ㅋㅋ,141,TRUE,
이태리국시 성수,Yirehh,23,2026.05.06,1번째 방문,영수증,오랜만에 성수로 나와서 흔한 양식이 아닌 색다른걸 먹어보고 싶어 방문했습니다 원픽이었던 대창파스타가 품절이라 못 먹은게 아쉽지만ㅠㅠ 곱창파스타와 알배추 샐러드 청양크림파스타까지 맛있게 먹었어요! 피클대신 짜지않은 무짱아찌까지 오히려 잘 어울렸어요~ 다음엔 대창파스타 꼭 먹어보러 올려고요🥰,161,TRUE,
이태리국시 성수,이민정8993,23,2026.01.17,1번째 방문,영수증,"특별한 메뉴가 있고 대기도 30분 정도 한 것 같은데 분위기도 예뻐서 좋았어요 들어와서도 대기를 좀 했는데.... 맛보자마자 그냥 다 용서가 됐고 너무 맛있어서 먹는 내내 감탄하면서 먹었어요 ㅠㅠ 올해 먹은 것 중에 제일 맛있었고, 매장을 저희 집 앞으로 데려가고 싶을 정도예요 대창 파스타는 꼭 무조건 드셔보세요 대창 곱창 안 좋아하는 사람도 좋아지게 만드는맛이에요",205,TRUE,
이태리국시 성수,yum****,22,2026.05.07,1번째 방문,영수증,맛잇고 메뉴도 다양해서 좋아요!,17,TRUE,1
이태리국시 성수,ysh****,22,2026.05.05,1번째 방문,영수증,여자친구랑 데이트와서 너무 맛있게 잘 먹었어요!,26,TRUE,1
이태리국시 성수,Evanc,22,2026.04.12,1번째 방문,영수증,보물같은 동서양의 조합 눈꽃 숯불갈비가 특히 덜맵고 살살녹아요ㅜ,35,TRUE,
이태리국시 성수,초악마51,22,2026.04.19,1번째 방문,영수증,음식 양이 좀 적어요 ㅋㅋ 아이들과 즐기기에도 가족과 즐기기에도 적합해요 ~ 음식은 다 맛잇네요 !!,56,TRUE,
이태리국시 성수,자토50,22,2026.04.18,1번째 방문,영수증,완즈니 맛있어용~! 샐러드가 진짜 맛있네요 ㅎㅎ 양이 생각보다 많진 않아서 둘이 세개 시켜 먹었습니닷👍,57,TRUE,
이태리국시 성수,tmv****,22,2026.04.06,1번째 방문,영수증,월요일이라 저녁시간에 웨이팅없이 입장 가능했어요 그래도 사람은 꽤나 많더라구요 음식도 빠르게 잘 나오고 맛도 있었습니다!,67,TRUE,
이태리국시 성수,jemin17,22,2026.03.14,1번째 방문,영수증,처음 방문해보는데 메뉴도 정갈하고 맛있어요!! 직원분들도 친절하시고 메뉴도 다양해서 고르는 재미가 있네요~ 다음에 또 올게요!!,71,TRUE,
이태리국시 성수,ddd****,22,2026.05.04,1번째 방문,영수증,남친이랑 데이트 하러 와서 찾게 되었어요!! 분위기도 넘 좋고 무엇보다 맛이 진짜 굿이에요 특히 피자가 진짜 맛도리… 다음에 성수 오면 또 오겠습니당,83,TRUE,
이태리국시 성수,ksh****,22,2026.04.12,1번째 방문,영수증,"성수동에서 데이트 코스로 방문했는데 정말 만족스러운 식사였습니다. 매장이 넓고 쾌적해서 입장할 때부터 기분이 좋았고, 주말인데도 대기 없이 바로 들어갈 수 있어서 편리했습니다.",98,TRUE,
이태리국시 성수,JCJ95,22,2026.04.29,1번째 방문,영수증,부라타라구떡볶이와 평일점심특선 청양차돌파스타를 먹었는데 정말 색다르고 맛있는맛 중독성있는맛이었고 또와서 다른 메뉴도 먹어보고싶어졌어요 분명 다른 메뉴들도 맛있을각 덕분에 잘 먹고 갑니다,103,TRUE,
이태리국시 성수,하네지1,22,2026.03.01,1번째 방문,영수증,음식이 특별하고 맛있었어요. 데이트 하러 왔습니다 한식이랑 퓨전인 것 같아서 신기해서 먹어봤는데 너무 맛있습니다. 분위기도 너무 좋고 직원들도 친절하셔서 너무 맛있게 먹었습니다! 번창하세요💜💜,107,TRUE,
이태리국시 성수,junkang48,22,2026.05.05,1번째 방문,영수증,처음 먹어보는 맛이라 신기했습니다! 파가 들어간 게 킥이네요 다만 서울인지라 가격은 고려하셔야합니다 ㅎㅎㅎ 콜라가 5500원이라 포기했어요 ㅠ 다음번에는 곱창이 들어간 파스타와 갈비가 들어간 리조또를 먹어보고 싶네요.,121,TRUE,
이태리국시 성수,gol****,22,2026.03.18,1번째 방문,영수증,이태리국시에서만 먹을 수있는 대창파스타와 마늘리조토가 너무 맛있어요👍🏻👍🏻 간도 너무 세지않고 적당한것 같아요!! 퓨전한식이라 입맛에 너무 잘맞고 한식과 양식 고민될때 추천드려요:) 성수점은 깨끗하고 넓어서 분위기도 너무 좋아요❤️,129,TRUE,
이태리국시 성수,해피걸선영,22,2026.02.18,1번째 방문,영수증,기다린 보람이 있어요.😁😁🧡 메뉴 자체가 굉장히 특별하고 어디서 맛보기 힘든 퓨전 음식입니다. 뻔하지 않은 메뉴의 맛 덕분에 되게 좋은 시간을 보냈어요. 🫶연인과 오기에도 아늑한 분위기가 굉장히 좋습니다. 꼭 추천해요. 와보세요. 👍👍💖💖💖,134,TRUE,
이태리국시 성수,myj****,22,2026.04.02,1번째 방문,예약,회사 동기들이랑 퇴근하고 왔는데 회사에서 받은 스트레스 날아가는 힐링되는 맛이에요.. 🥹 분위기도 너모 좋고 인테리어도 예쁘고 직원분들도 친절해서 기분 좋아지는 곳.. ❣️ 한식적인 파스타라고 해서 궁금했는데 진짜 색다르게 맛있어서 엄마랑 또 오고 싶어요 🫶🫶,145,TRUE,
이태리국시 성수,yeonma,22,2026.03.29,1번째 방문,영수증,"이태리국시 성수점 남자친구랑 다녀왔는데 분위기부터 음식까지 너무 만족스러웠어요. 주문한 메뉴 하나하나 다 맛있어서 제대로 힐링하고 온 느낌이에요. 리조또는 고소하고 크리미하면서도 바삭한 식감까지 살아 있어서 계속 손이 갔고, 파스타는 오일이 느끼하지도 않고 딱 좋았어요 감튀도 트러플 좋아하시면 완전 추천. 전체적으로 양도 넉넉하고 사진 찍기에도 좋았고, 데이트 장소로 분위기가 딱이었어요. 성수에서 맛집 찾는다면 한 번쯤 꼭 방문해볼 만한 곳이에요!",252,TRUE,
이태리국시 성수,얌콩27,21,2026.04.03,1번째 방문,영수증,첫 방문인데요 친구들 다 맛있다며 엄지척 해가며 먹었어요,31,TRUE,1
이태리국시 성수,춘봉유,21,2026.04.18,1번째 방문,영수증,음식도 빨리 나오고 맛있어요~ 직원분들도 친절해서 이용하기 편했어요~!!,40,TRUE,
이태리국시 성수,foreverdiva,21,2026.04.23,1번째 방문,영수증,추천 받아서 방문 했는데 생각보다 맛있어서 놀랬습니다. 가성비도 뛰어나구요.,42,TRUE,
이태리국시 성수,ch****,21,2026.04.28,1번째 방문,영수증,한식 양식 퓨전느낌인데 너무 맛잇어요 분위기도 좋아서 친구들이랑 좋은 시간 보내고 갑니다! 또올게요!,56,TRUE,
이태리국시 성수,happyforever,21,2026.04.16,1번째 방문,영수증,특이한 메뉴가 많았는데 맛도 있었어요. 매장도 청결하고 다음에 또 오겠습니다! 리뷰 이벤트도 할인되는 이벤트라 좋았어요,66,TRUE,
이태리국시 성수,혜림48,21,2026.05.09,1번째 방문,영수증,주말에 예약없이 와서 좀 기다렸지만 기다린 보람이 있어요 플레이팅도 이쁘고 맛도 있어요 얼큰한 파스타와 리조또하고 궁합이 잘 맞아요 추천합니다~!!!,83,TRUE,
이태리국시 성수,먀먀먐먀먐,21,2026.05.06,1번째 방문,영수증,이름은 기억안나는데 저 피자 껵 먹어야해용!! 이게 젤 맛있어요 매장 깨끗하고 통유리로 더ㅣ어있어서 사야가 탁 트여서 좋아요 뚝섬역이랑 가까워서 오기도 편하고 좋습니다~,94,TRUE,
이태리국시 성수,마루9,21,2026.05.07,1번째 방문,영수증,갑작스럽게 들어왔지만 너무 맛있잖아요?? 특이한 퓨전음식에 너무나도 만족하고 돌아갑니다~ 파스타뿐만 아니라 리조또 꼭 먹어야해요!! 성수에서 양식 땡기신다면 꼭 들러보세요! 친구랑 행복한 시간 보내고 가용,114,TRUE,
이태리국시 성수,heidis123,21,2026.02.18,1번째 방문,영수증,음식 모두 맛있어요. 그치만 간이 전체적으로 쎄요. 밥먹으면서 물 거의 안먹는데 짜서 두컵을 내리 먹었어요. 그리고 오픈 키친은 아니지만 주방이 다 보이도록 인테리어가 되어있는데 마스크는 안쓰시고 요리하시더라구요. 중간에 웃으면서 서로 이야기도 나누시던데 조금은 신경쓰였습니다. 그리고 음식이 나왔는데 홀에서 일하시는 분들은 음식을 들고 이야기를 나누셔서 찝찝했습니다. 빼고는 분위기나 음식 만족스러웠습니다.,228,TRUE,
이태리국시 성수,ah****,21,2026.01.30,1번째 방문,영수증,"가봐야지 점찍어뒀던 이태리국시를 드디어 방문했습니다~ 기대보다 더 깔끔하고 멋진 인테리어에 창가자리에 앉을 수 있었어요 순한맛, 매운맛 조합으로 시켜봤는데 럭키하게도 성공! 얇은 스파게티 면이 부담스럽지 않고 깔끔했고 특히 대창 파스타는 진짜 궁금했던 맛이었는데 정말 독특하면서도 진한 맛이었어요 대창이 맛있지만 특유의 냄새와 선도 때문에 늘 고민되는더 정말 성공적이었습니다! 무엇보다 뜨끈한 돌판 덕에 마지막 소스까지 따뜻하게 먹을 수 있었는데 그와중에 면은 탱글해서 정말 마지막까지 싹싹 맛있게 비웠답니다~",285,TRUE,
이태리국시 성수,랠롱2,20,2026.05.06,1번째 방문,영수증,전반적으로 매장 분위기가 좋고 음식도 맛있네요~,26,TRUE,1
이태리국시 성수,dmd****,20,2026.05.09,1번째 방문,영수증,너무맛있었습니다 다만 웨이팅 등록 판이 옮겨졌으면좋겠네요,31,TRUE,0
이태리국시 성수,김지애11,20,2026.05.09,1번째 방문,영수증,맛있고 특별한 맛이예용 데이트하기도 친목하도 조아요 ㅠㅠ 💖,33,TRUE,
이태리국시 성수,rms****,20,2026.04.22,1번째 방문,영수증,이태리 국시 너무 맛있어요!! 정말 짱짱 다음에 또 먹으러 오려구요 ㅎㅎㅎ,41,TRUE,
이태리국시 성수,seta723275,20,2026.04.27,1번째 방문,영수증,뚝배기에 나오는게 포인트인 것 같아요! 따뜻함이 잘 유지되었습니다! 음식도 정말 맛있었어요!,51,TRUE,
이태리국시 성수,my1stlover,20,2026.04.29,1번째 방문,영수증,곱창파스타랑 갑오징어빠에야 먹었는데 넘 맛있고 분위기도 좋았어요 ㅎ.ㅎ 특히 빠에야가 진짜 맛있습니다....,60,TRUE,
이태리국시 성수,맨샤인,20,2026.05.01,1번째 방문,영수증,이태리국시 전에 너무 마싯게 먹어서 또 왓어요...!! 갈비깍두기리조또를 드셔야만 합니다 반드시 완저니 야르하시다~♡,65,TRUE,
이태리국시 성수,도령76,20,2026.03.20,1번째 방문,영수증,알배추구이 저 소스 완벽해요.. 너무 맛있습니다 대창도 매콤해서 안느끼하고 삼계리조또도 누룽지 느낌 너무 좋았어요!!,65,TRUE,
이태리국시 성수,웅쓰27,20,2026.05.09,1번째 방문,영수증,성수 이태리국시 처음와봣는데 양식을 먹으면서 한식을 먹는거처럼 부담스럽지않고 맛있습니다~ 다음엔 미리 웨이팅해서 방문할생각입니다,71,TRUE,
이태리국시 성수,자몽캐모마일티,20,2026.04.30,1번째 방문,영수증,가게이름답게 멋진 퓨전음식을 파는 곳!! 파스타와 한식의 조합이 적절하게 어우러져서 더 맛있었어요 다른 메뉴 도장깨기하러 다시 올게요🤗,75,TRUE,
이태리국시 성수,아비서,20,2026.04.07,1번째 방문,영수증,간이 너무 싱겁지도 않고 짜지도 얺은게 삼삼해서 맛있게 먹을 수 있었어요. 특히 곱창파스타 곱창은 냄새도 하나도 안나고 매콤하니 맛났어요:),78,TRUE,
이태리국시 성수,샤르르쿡,20,2026.04.02,1번째 방문,영수증,시그니처 메뉴와 베스트메뉴로 주문했어요. 재료도 신선하고 건강한 맛이예요. 처음 먹어보는 듯한 느낌의 메뉴들이예요. 너무 맛있어요. 🙌 평일에는 자리도 여유있고 점심식사하기 좋아요.,101,TRUE,
이태리국시 성수,nai****,20,2026.05.09,1번째 방문,영수증,QR코드는 사용해본 적이 있었는데 탭해서 주문하는 건 처음이였어요. 시작부터 유니크한 경험과 이전엔 경험해보지 못했던 퓨전음식을 맛있게 잘 먹었습니다. 좋은 경험 선사해주셔서 감사합니다,103,TRUE,
이태리국시 성수,김밥사랑이야요,20,2026.04.01,1번째 방문,영수증,친구들이랑 오랜만에 함께 만난 오늘 즐거운 시간을 보내기위해 찾은 이태리국시를 방문했습니다. 식사하면서 친절한 직원들과 맛있는 음식으로 눈과입이 즐거운 시간을 가졌습니다. 다음에 또 성수에 오면 반드시 재방문할거예요.😁,122,TRUE,
이태리국시 성수,큠단,20,2026.03.01,1번째 방문,영수증,"남자친구가 야심차게 데이트 준비해준다고 여기 데리고 가줬는데 너무 맛있게 잘 먹었어요!! 예약 없이 가서 웨이팅 좀 했는데 그 시간이 너무 인정되는 맛 ,, 데이트할때 특별한 메뉴 먹고싶으면 이태리국시 추천합니다!!🫶🏻",122,TRUE,
이태리국시 성수,hui****,20,2026.01.24,1번째 방문,영수증,"대창파스타, 가게 컨셉에 맞는 메뉴이면서도 맛있어요!! 대창 좋아하시는 분들이라면 무조건 입에 맞을 것 같아요 매콤하고 기름지고 맛있어요😋 뇨끼는 트러플 향이 진하게 나네요 가게 분위기가 세련되고 멋잇어서 데이트 장소로 좋을 것 같아요👍👍",133,TRUE,
이태리국시 성수,qhr****,19,2026.04.10,1번째 방문,영수증,다음엔 한우곱창파스타 먹으러 와야겠어요 뇨끼 너무 맛있어요!!!!!!!!!!!!!!,46,TRUE,
이태리국시 성수,2JW70,19,2026.03.28,1번째 방문,영수증,닭리조또 꼭 드셔보세요!! 정말 맛있어요~ 다른 음식들도 맛있으니 데이트할때 들려보세요ㅎ,49,TRUE,
이태리국시 성수,end****,19,2026.03.29,1번째 방문,영수증,음식이 전체적으로 다 맛있고 제 입맛에 딱이였어요!! 개인적으로 뇨끼 강력 추천 드립니다!!,51,TRUE,
이태리국시 성수,치약2371,19,2026.03.20,1번째 방문,영수증,엄청 꼬숩고 맛있어요 !! 그리고 가게 분위기가 너무 예뻐서 소개팅 장소로 추천합니다 ❤️❤️,52,TRUE,
이태리국시 성수,한서연82,19,2026.03.18,1번째 방문,영수증,이런곳 처늠와보는데 진짜 맛잇네요 음식도 특별하고 매장도 깔끔해서ㅓㅅ맛잇엇용 짱짱 담에 또올게연,53,TRUE,
이태리국시 성수,Hihihi000,19,2026.03.25,1번째 방문,영수증,분위기도 좋고 새로운 맛이라 좋아요 데이트하기 좋은 맛집입니다 다들 성수오면 와보시길 추천드려요💕,54,TRUE,
이태리국시 성수,khy****,19,2026.05.03,1번째 방문,영수증,역시 유명한 맛집은 다르군요!!! 아주 그냥 기가 맥힙니다 맥혀 꼭 한 번 들러서 먹어보십쇼 완전 강 추,58,TRUE,
이태리국시 성수,bak****,19,2026.05.05,1번째 방문,영수증,성수 맛집 인정합니다 너무너무 맛있게 잘 먹었습니다 특별한 하고 맛있는 향들의 잔치 즐거운 식사 시간이였습니다,61,TRUE,
이태리국시 성수,토디야,19,2026.04.04,1번째 방문,영수증,대창파스타 먹으러 왔는데 뇨끼가 너무너무너무너무 맛있어요!! 이 두개 조합 강추합니다. 밤에 또 생각날 것 같아요🥹🥹,65,TRUE,
이태리국시 성수,핑핑핑2,19,2026.03.29,1번째 방문,영수증,메뉴가 한식 퓨전이라 너무 맛있고 플레이팅도 예뻐요! 매장 분위기도 너무 좋아서 다음에 성수 근처 오면 또 오고 싶네용,66,TRUE,
이태리국시 성수,랑지31,19,2026.05.01,1번째 방문,영수증,예약 없이 왔지만 긴 웨이팅 없이 들어올 수 있었고 자칫 느끼할 수 있는 메뉴들인데 느끼하지 않아서 너무 맛있게 먹었습니다-*,70,TRUE,
이태리국시 성수,zof****,19,2026.04.08,1번째 방문,영수증,음식 하나하나가 너무 맛있고 엄청 친절하시고 매장도 분위기있고 깔끔해요 음식하나하나 신경쓰인게 보이고 너무 잫먹었습니다 데이트맛집추천👌,75,TRUE,
이태리국시 성수,wis****,19,2026.05.05,1번째 방문,영수증,둘이 와서 곱창이랑 반계 시켰는데 양도 많고 진짜 맛있어요❤️ 고기도 많이 들어있고 진짜 존맛탱! 튿히 반계마늘리조또는 필수로 드시길 plz🙏,79,TRUE,
이태리국시 성수,pre****,19,2026.04.18,1번째 방문,영수증,대창도 양념이 너무 잘느껴지고 부드러워요 냄새 하나도 안나고 넘 맛있습니당! ㅎㅎㅎ 근데 깍두기리조또…. 집가서 해먹고 싶어요 레시피 궁금..존맛 ✨,83,TRUE,
이태리국시 성수,수빙빙89,19,2026.04.09,1번째 방문,영수증,원래 마늘도 싫어하고 리조또도 별로 안 좋아하는데 리조또 너무 맛있어요 ㅠㅠ 먹어도 먹어도 맛있고 안 느끼하고 진짜 바닥까지 핥아먹을뻔 .. 다음에도 오면 더 많이 시켜야겠어요!!! 💗💗💗💗,106,TRUE,
이태리국시 성수,도순이오,19,2026.02.21,1번째 방문,영수증,"음식도 깔끔하고 매장 분위기도 좋고, 직원분들도 친절하시고.. 물론 음식의 맛도 최고랍니다 :) 특히 갑오징어빠에야 메뉴는 우리가 알지 못 한 갑오징어의 식감을 느낄 수 있어서 좋았어요! 성수 맛집 개추 👍🏻",116,TRUE,
이태리국시 성수,하이 수잔,19,2026.05.09,1번째 방문,영수증,"친구랑 성수 놀러온 김에 파스타 먹으러 왔습니다~ 대기가 조금 있었지만 기다린 보람이 있는만큼 맛있었고, 빠에야 추천드립니다😋 다른 메뉴들도 엄청 맛있었고 가게 분위기도 좋아서 다음에 또 올거 같아요! 다음에는 퍈하게 예약하고 오려구요😊",132,TRUE,
이태리국시 성수,째랑,18,2026.04.14,1번째 방문,영수증,자주오는데 올때마다 맛있어요!!,17,TRUE,1
이태리국시 성수,김제젠,18,2026.05.05,1번째 방문,영수증,친구랑 오기도 좋고 너무 맛있어용!,19,TRUE,1
이태리국시 성수,해융이31,18,2026.04.22,1번째 방문,영수증,분위기 너무 좋고 음식도 특별해서 좋아요!,23,TRUE,1
이태리국시 성수,g15****,18,2026.05.07,1번째 방문,영수증,성수 최고의 파스타집 맛있어요. 뚝섬역 근방,24,TRUE,1
이태리국시 성수,냥냥냥냥냔냔,18,2026.04.12,1번째 방문,영수증,매장도 깔금하고 색다른 메뉴인데 맛있었어요 ♥️♥️,28,TRUE,1
이태리국시 성수,Seni,18,2026.04.26,1번째 방문,영수증,성수 놀러왔다가 들렀어요 돌솥에 나와서 따뜻하고 맛있어요!,32,TRUE,
이태리국시 성수,1212376,18,2026.04.03,1번째 방문,영수증,너무너무 마싯어요. 담에 꼭 다시 방문예정! 성수 맛집 데이트하기너무조아용,41,TRUE,
이태리국시 성수,그래도안간다 훗81,18,2026.03.28,1번째 방문,영수증,대창 돌솥파스타~~ 살이 통통해요!! 너무너무 맛있습니다. 데이트로 강력추천 해요~~,47,TRUE,
